inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
11640;1464;Level 3;Buildings;186.231153557246;6288
9626;2466;Level 3;Buildings;64.6959562273692;6088
8935;2778;Level 3;Buildings;44.5135611253914;5999
5563;2967;Level 3;Buildings;76.7999685313836;5961
8594;3201;Level 3;Buildings;89.7069355161687;5910
7845;3089;Level 3;Buildings;61.7988940779187;5935
6848;4104;Level 3;Buildings;57.876397148095;5755
7794;4198;Level 3;Buildings;102.46240714332;5737
11846;4335;Level 3;Buildings;108.812624077786;5698
7941;4404;Level 3;Buildings;62.2481356531257;5677
7509;4776;Level 3;Buildings;105.698533711895;5612
10185;4753;Level 3;Buildings;50.9865824450835;5614
6360;4895;Level 3;Buildings;138.399951070041;5585
11193;4889;Level 3;Buildings;86.1487644301171;5587
10112;6059;Level 3;Buildings;64.0130063370467;5474
11810;1932;Level 3;Buildings;99.8310141051055;6219
9487;2022;Level 3;Buildings;89.672469018231;6193
10315;2144;Level 3;Buildings;114.028364535525;6170
3548;2519;Level 3;Buildings;62.4203724515667;6079
8905;2737;Level 3;Buildings;44.5135611253914;6009
11220;3483;Level 3;Buildings;64.0896723874772;5868
8943;3927;Level 3;Buildings;63.6764324492917;5805
7139;4091;Level 3;Buildings;53.9707813549809;5759
9139;4208;Level 3;Buildings;89.0600712684124;5733
7762;4338;Level 3;Buildings;85.099163313119;5702
7085;4320;Level 3;Buildings;132.185685126166;5703
7306;4415;Level 3;Buildings;94.0071232809302;5675
9064;4451;Level 3;Buildings;70.3133819957473;5664
11328;5056;Level 3;Buildings;62.198803656769;5558
9063;5207;Level 3;Buildings;78.5632298195666;5535
9465;5422;Level 3;Buildings;56.277985825216;5509
9490;5474;Level 3;Buildings;58.1123538741196;5504
9973;5674;Level 3;Buildings;60.1117391225131;5488
8994;6417;Level 3;Buildings;97.1073320986171;5465
13679;2704;Level 3;Buildings;107.342771937382;6024
10860;1055;Level 3;Buildings;218.852324811656;6305
11005;1263;Level 3;Buildings;116.988648031674;6295
10906;1318;Level 3;Buildings;116.988648031674;6293
2615;2033;Level 3;Buildings;265.172477297713;6192
11162;2573;Level 3;Buildings;134.242650767322;6066
11187;2684;Level 3;Buildings;134.242650767322;6028
9401;2036;Level 3;Buildings;108.311551342362;6191
6817;3379;Level 3;Buildings;214.688144134928;5884
9154;4093;Level 3;Buildings;65.230783412707;5758
11728;4382;Level 3;Buildings;153.873174767898;5684
7115;5012;Level 3;Buildings;191.719752962561;5565
3051;1099;Level 3;Buildings;69.4851259581209;6299
3143;1082;Level 3;Buildings;69.4851259581209;6302
3268;1112;Level 3;Buildings;234.751998091587;6298
2690;1137;Level 3;Buildings;199.028569803168;6297
11538;1592;Level 3;Buildings;186.231153557246;6283
10282;2019;Level 3;Buildings;86.4717332349522;6194
4053;2188;Level 3;Buildings;70.9262336933947;6158
2496;2283;Level 3;Buildings;144.593181363944;6131
13653;2399;Level 3;Buildings;209.243176185558;6106
2744;2472;Level 3;Buildings;200.612323510981;6086
2918;2583;Level 3;Buildings;185.593833781019;6062
3089;2649;Level 3;Buildings;185.593833781019;6036
10553;2879;Level 3;Buildings;91.4028662987324;5978
11610;2640;Level 3;Buildings;301.427261414462;6041
3665;2738;Level 3;Buildings;221.132578543881;6008
4186;2675;Level 3;Buildings;227.820436650014;6030
3389;2796;Level 3;Buildings;221.132578543881;5993
9036;2873;Level 3;Buildings;73.9250822237637;5980
11333;2872;Level 3;Buildings;120.061636103138;5981
11241;2953;Level 3;Buildings;88.2277568593065;5962
5455;2945;Level 3;Buildings;168.102481295046;5964
5080;2929;Level 3;Buildings;235.411170272222;5968
5555;3017;Level 3;Buildings;76.7999685313836;5948
7855;3111;Level 3;Buildings;61.7988940779187;5930
11046;3255;Level 3;Buildings;107.957668386917;5903
5516;3260;Level 3;Buildings;166.354245724844;5901
11137;3469;Level 3;Buildings;82.5400496192743;5871
5821;3512;Level 3;Buildings;114.245297998249;5860
5686;3560;Level 3;Buildings;114.245297998249;5852
9155;3899;Level 3;Buildings;91.0088488948447;5809
9104;3974;Level 3;Buildings;88.3415704849411;undefined
4302;3891;Level 3;Buildings;150.900246033874;5813
10187;4116;Level 3;Buildings;45.3420091975527;5751
10879;4081;Level 3;Buildings;88.3371408611448;5762
9409;4249;Level 3;Buildings;176.197631529571;5722
10226;4268;Level 3;Buildings;151.886219038841;5716
9233;4282;Level 3;Buildings;108.737572573958;5713
9115;4379;Level 3;Buildings;38.3058853371786;5685
8698;4378;Level 3;Buildings;51.7903658429491;5687
8936;4460;Level 3;Buildings;88.7713406992126;5660
10631;4402;Level 3;Buildings;120.25727291808;5678
7391;4427;Level 3;Buildings;94.0071232809302;5672
9927;4486;Level 3;Buildings;171.336290202651;5658
6226;4798;Level 3;Buildings;138.399951070041;5608
6815;5019;Level 3;Buildings;51.8107606822294;5562
7629;5031;Level 3;Buildings;148.272723840817;5560
7329;5261;Level 3;Buildings;291.77448221626;5527
6745;5487;Level 3;Buildings;124.511571959394;5503
6579;5558;Level 3;Buildings;229.018896288465;5497
6745;5753;Level 3;Buildings;62.9914355583383;5483
9408;6120;Level 3;Buildings;259.410476435319;5473
8536;6810;Level 3;Buildings;56.0445731322402;5442
8535;6842;Level 3;Buildings;56.0445731322402;5438
2910;1094;Level 3;Buildings;148.833732884828;6300
11407;1067;Level 3;Buildings;73.6920966349562;6303
11331;1095;Level 3;Buildings;73.6920966349562;6301
4426;2796;Level 3;Buildings;227.820436650014;5994
4283;3777;Level 3;Buildings;150.900246033874;5828
4456;3957;Level 3;Buildings;154.716879779006;5799
4020;4187;Level 3;Buildings;101.177364947887;5741
4128;4161;Level 3;Buildings;101.177364947887;5746
8548;4568;Level 3;Buildings;59.8970138103927;5644
8603;4608;Level 3;Buildings;59.8970138103927;5640
8636;4728;Level 3;Buildings;130.969404758972;5619
8793;4658;Level 3;Buildings;159.860370366236;5630
8759;4906;Level 3;Buildings;169.830216010757;5589
8918;4938;Level 3;Buildings;169.830216010757;5582
8007;5001;Level 3;Buildings;130.551100052643;5567
8441;5054;Level 3;Buildings;75.6621152372258;5559
8498;5106;Level 3;Buildings;68.8246299044872;5549
7918;5107;Level 3;Buildings;73.9040344785834;5550
7721;5159;Level 3;Buildings;61.0355864977438;5544
7982;5131;Level 3;Buildings;73.2980115485812;5547
8151;5156;Level 3;Buildings;89.8796831696358;5545
8476;5166;Level 3;Buildings;68.8246299044872;5541
7786;5162;Level 3;Buildings;61.0355864977438;5542
8940;5175;Level 3;Buildings;85.9815050753781;5540
8816;5178;Level 3;Buildings;85.9815050753781;5539
7839;5188;Level 3;Buildings;47.6708569629447;5538
7808;5226;Level 3;Buildings;47.6708569629447;5531
7894;5214;Level 3;Buildings;60.3850531947422;5533
8220;5288;Level 3;Buildings;64.442281739138;5524
7804;5276;Level 3;Buildings;51.025101844389;5526
9109;5255;Level 3;Buildings;78.5632298195666;5528
8279;5306;Level 3;Buildings;64.442281739138;5523
8042;5338;Level 3;Buildings;149.80898781057;5520
9149;5406;Level 3;Buildings;63.1950758662;5513
8172;5429;Level 3;Buildings;125.969846348803;5508
7917;5412;Level 3;Buildings;101.944495114058;5511
9125;5461;Level 3;Buildings;63.1950758662;5506
7666;5500;Level 3;Buildings;120.885992735299;5502
7899;5532;Level 3;Buildings;101.944495114058;5501
8104;5560;Level 3;Buildings;91.7890687614313;5496
7978;5631;Level 3;Buildings;133.485890797294;5491
7859;5741;Level 3;Buildings;94.9012866246609;5484
10664;1579;Level 3;Buildings;115.39040998798;6284
10773;1439;Level 3;Buildings;115.39040998798;6289
11307;1437;Level 3;Buildings;294.635777946854;6291
11926;1632;Level 3;Buildings;223.702353567107;6282
11941;1881;Level 3;Buildings;124.554653901995;6226
13474;2563;Level 3;Buildings;57.8211586764579;6069
13558;2725;Level 3;Buildings;116.116314338553;6014
10089;1825;Level 3;Buildings;87.4211331010751;6241
10131;1906;Level 3;Buildings;87.4211331010751;6223
10454;1920;Level 3;Buildings;114.921163934203;6221
10237;1991;Level 3;Buildings;86.4717332349522;6199
10335;2267;Level 3;Buildings;127.289892693675;6138
10524;2335;Level 3;Buildings;89.4586260363434;6121
10679;2563;Level 3;Buildings;134.520555148054;6070
10762;2664;Level 3;Buildings;63.4953001763697;6034
10275;1669;Level 3;Buildings;184.172031548216;6275
10814;1784;Level 3;Buildings;229.826934882768;6252
10643;1956;Level 3;Buildings;152.885120542846;6209
10517;2013;Level 3;Buildings;114.921163934203;6196
10216;1851;Level 3;Buildings;96.4441048984558;6230
9586;1976;Level 3;Buildings;89.672469018231;6198
11926;1968;Level 3;Buildings;99.8310141051055;6202
4054;2062;Level 3;Buildings;92.9781414447715;6188
9089;2267;Level 3;Buildings;98.5192578308595;6136
9723;2159;Level 3;Buildings;210.384442110849;6163
4114;2189;Level 3;Buildings;70.9262336933947;6157
10528;2210;Level 3;Buildings;89.4586260363434;6153
9338;2466;Level 3;Buildings;67.2974007205016;6087
9526;2654;Level 3;Buildings;105.107060081362;6035
9500;2745;Level 3;Buildings;90.4968501042064;6007
9335;2725;Level 3;Buildings;174.291407238141;6015
9501;2869;Level 3;Buildings;90.4968501042064;5986
9143;2934;Level 3;Buildings;87.2182880690901;5967
9203;2899;Level 3;Buildings;87.2182880690901;5973
9466;2985;Level 3;Buildings;108.397586535839;5956
9378;3063;Level 3;Buildings;108.397586535839;5943
3757;2172;Level 3;Buildings;282.470802921975;6162
9016;2345;Level 3;Buildings;98.5192578308595;6116
13545;2578;Level 3;Buildings;57.8211586764579;6063
2577;2418;Level 3;Buildings;144.593181363944;6102
9299;2436;Level 3;Buildings;67.2974007205016;6094
3517;2405;Level 3;Buildings;62.4203724515667;6104
4082;2341;Level 3;Buildings;144.176203556299;6117
11696;2374;Level 3;Buildings;338.996656549032;6113
9615;2519;Level 3;Buildings;64.6959562273692;6080
13773;2606;Level 3;Buildings;107.342771937382;6057
8819;2496;Level 3;Buildings;103.722665772069;6083
3863;2610;Level 3;Buildings;228.205799825685;6049
10508;2574;Level 3;Buildings;111.577808495461;6064
8835;2603;Level 3;Buildings;73.6088008307039;6052
8928;2608;Level 3;Buildings;73.6088008307039;6051
10550;2666;Level 3;Buildings;103.053487455509;6032
10802;2717;Level 3;Buildings;45.2430687333401;6018
10770;2738;Level 3;Buildings;45.2430687333401;6010
10802;2794;Level 3;Buildings;65.3878815529856;5996
11044;2790;Level 3;Buildings;84.904321932576;5997
11111;2877;Level 3;Buildings;109.077492406218;5984
10989;2946;Level 3;Buildings;125.868609399078;5969
10694;3016;Level 3;Buildings;76.3726602527434;5949
10800;3082;Level 3;Buildings;118.146404462044;5939
8531;2975;Level 3;Buildings;78.3324820664306;5958
