inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
5891;3644;Level 3;Buildings;179.962027844296;undefined
8093;4227;Level 3;Buildings;119.26084873452;3485
9818;4492;Level 3;Buildings;222.819749314301;3424
6150;1230;Level 3;Buildings;120.496697528124;4045
3748;1754;Level 3;Buildings;24.668444885828;4009
7510;2629;Level 3;Buildings;98.7229650571515;3898
6433;2541;Level 3;Buildings;77.2139474517543;3913
16581;2590;Level 3;Buildings;444.316957825143;3908
7909;2792;Level 3;Buildings;40.3750002728638;3866
7902;2831;Level 3;Buildings;40.3750002728638;3856
9085;2802;Level 3;Buildings;104.330333145971;3865
7779;3120;Level 3;Buildings;59.395038822755;3806
11302;3680;Level 3;Buildings;82.0425668908939;3667
6927;3744;Level 3;Buildings;499.776833374741;3641
11182;3746;Level 3;Buildings;131.314581803033;3639
7670;3999;Level 3;Buildings;105.150915105179;3564
18677;4688;Level 3;Buildings;81.0432054441597;3399
14534;4846;Level 3;Buildings;61.2390954365109;3373
19699;4945;Level 3;Buildings;177.904869812457;3362
23704;4988;Level 3;Buildings;309.789936184126;3355
25994;6030;Level 3;Buildings;53.9167554242681;3149
26779;6824;Level 3;Buildings;119.688963051374;2919
27151;7031;Level 3;Buildings;127.961262538886;2857
14092;4721;Level 3;Buildings;47.1366965542521;3395
14366;5118;Level 3;Buildings;46.4127290079984;3332
14576;5405;Level 3;Buildings;80.3975472952173;3289
19895;3538;Level 3;Buildings;164.996118364035;3705
17271;3705;Level 3;Buildings;181.997376242221;3662
7462;3785;Level 3;Buildings;199.878459035656;3628
16210;3993;Level 3;Buildings;57.8996856295158;3567
10068;4134;Level 3;Buildings;69.4997065943791;3519
17957;4383;Level 3;Buildings;114.159015310826;3445
16497;5077;Level 3;Buildings;101.043085073847;3341
14354;5161;Level 3;Buildings;46.4127290079984;3327
23565;5478;Level 3;Buildings;246.998956101126;3279
19493;5763;Level 3;Buildings;88.4481062817203;3216
21681;5873;Level 3;Buildings;108.432827960859;3188
21175;5866;Level 3;Buildings;71.5555608367132;3186
26749;6920;Level 3;Buildings;107.851369526049;2892
25916;7025;Level 3;Buildings;56.426728060977;2860
26254;7091;Level 3;Buildings;62.1255295630861;2842
26596;7162;Level 3;Buildings;47.6260883268731;2823
3265;1560;Level 3;Buildings;86.6407965859645;4027
9266;2265;Level 3;Buildings;419.43050260661;3949
12024;3735;Level 3;Buildings;175.284714967511;3646
7414;2581;Level 3;Buildings;108.247392178774;3910
5131;3480;Level 3;Buildings;679.007172155508;3726
6060;4209;Level 3;Buildings;515.852654693625;3493
13608;3676;Level 3;Buildings;88.86677588975;3668
19949;4504;Level 3;Buildings;295.707532564499;3422
11144;3926;Level 3;Buildings;119.051456624528;3584
19266;4221;Level 3;Buildings;191.120769135123;3483
13727;3968;Level 3;Buildings;218.30326432409;3575
19057;4174;Level 3;Buildings;186.87515680053;3504
22487;6062;Level 3;Buildings;758.079535284937;3140
24241;6558;Level 3;Buildings;143.704154671135;3001
26751;7139;Level 3;Buildings;52.5478798680972;2827
6114;1117;Level 3;Buildings;120.496697528124;4053
15999;1284;Level 3;Buildings;655.118318027172;4039
3204;1614;Level 3;Buildings;86.6407965859645;4023
3756;1730;Level 3;Buildings;24.668444885828;4014
3647;1696;Level 3;Buildings;108.14529493324;4017
16269;1854;Level 3;Buildings;208.523696866652;3997
5378;2242;Level 3;Buildings;178.819362645503;3952
5212;2382;Level 3;Buildings;178.819362645503;3939
18537;2364;Level 3;Buildings;125.343898480671;3940
5961;2387;Level 3;Buildings;66.6477348840793;3936
7319;2503;Level 3;Buildings;122.410601423442;3918
21227;2437;Level 3;Buildings;1669.34864113025;3928
7605;2670;Level 3;Buildings;98.7229650571515;3892
9045;2695;Level 3;Buildings;104.330333145971;3885
8245;2852;Level 3;Buildings;98.1744191516701;3855
8094;2820;Level 3;Buildings;98.1744191516701;3862
7140;2827;Level 3;Buildings;172.925845790196;3858
17970;2854;Level 3;Buildings;148.853971934643;3854
15103;3046;Level 3;Buildings;696.059976823373;3820
7135;3049;Level 3;Buildings;172.925845790196;3818
18290;2972;Level 3;Buildings;76.7158948924767;3837
8359;3043;Level 3;Buildings;225.26501564605;3823
7789;3051;Level 3;Buildings;74.6734877417423;3817
9149;3234;Level 3;Buildings;181.89404895092;3786
16332;3322;Level 3;Buildings;73.7291665908826;3768
8928;3288;Level 3;Buildings;131.300059433448;3777
15732;3361;Level 3;Buildings;116.042448203852;3757
11090;3367;Level 3;Buildings;140.483633429632;3755
16055;3335;Level 3;Buildings;70.2526368359323;3762
16002;3443;Level 3;Buildings;70.2526368359323;3735
10181;3487;Level 3;Buildings;95.1483861177421;3723
15654;3407;Level 3;Buildings;128.56777290492;3743
18896;3587;Level 3;Buildings;415.496823704032;3693
19104;3994;Level 3;Buildings;91.6485395371709;3566
7929;3672;Level 3;Buildings;115.141340865444;3670
11353;3710;Level 3;Buildings;82.0425668908939;3660
11454;3737;Level 3;Buildings;64.6755863206642;3645
11498;3740;Level 3;Buildings;64.6755863206642;3642
19967;3621;Level 3;Buildings;164.996118364035;3684
17449;3710;Level 3;Buildings;181.997376242221;3659
8915;3766;Level 3;Buildings;95.965195476355;3637
10948;3817;Level 3;Buildings;97.9014274881227;3614
8886;3808;Level 3;Buildings;95.965195476355;3616
12286;3803;Level 3;Buildings;87.1241565576632;3618
12314;3910;Level 3;Buildings;87.1241565576632;3591
18312;3917;Level 3;Buildings;220.830378375139;3586
9050;3950;Level 3;Buildings;178.125436012332;3578
17879;4031;Level 3;Buildings;80.3788838503464;3554
9420;4074;Level 3;Buildings;147.123382206942;3539
18976;3901;Level 3;Buildings;91.6485395371709;3595
7881;4029;Level 3;Buildings;88.4066403126779;3557
7859;4071;Level 3;Buildings;88.4066403126779;3541
7503;4235;Level 3;Buildings;173.102438107842;3477
17055;4061;Level 3;Buildings;100.513885263715;3548
16320;4215;Level 3;Buildings;87.4452364448982;3487
7628;4096;Level 3;Buildings;105.150915105179;3533
9180;4177;Level 3;Buildings;75.7670620913267;3503
18387;4113;Level 3;Buildings;171.760565016464;3526
11293;4190;Level 3;Buildings;74.8199952713405;3499
16212;4210;Level 3;Buildings;87.4452364448982;3491
20148;4265;Level 3;Buildings;295.707532564499;3471
17229;4279;Level 3;Buildings;155.571303920812;3466
18351;4292;Level 3;Buildings;67.6409882714028;3462
18291;4304;Level 3;Buildings;67.6409882714028;3460
9486;4336;Level 3;Buildings;117.936966871428;3455
18089;4409;Level 3;Buildings;53.0893626570885;3442
18632;4613;Level 3;Buildings;81.0432054441597;3409
12047;4712;Level 3;Buildings;80.1433626573392;3396
18276;4751;Level 3;Buildings;135.952953129489;3385
19637;4706;Level 3;Buildings;177.904869812457;undefined
12651;5032;Level 3;Buildings;93.5421695103505;3349
13633;4963;Level 3;Buildings;109.009579943269;3360
18515;5016;Level 3;Buildings;226.680998174482;3352
14706;5076;Level 3;Buildings;83.3375627472606;3339
21350;5063;Level 3;Buildings;538.10965586604;3342
16436;5090;Level 3;Buildings;71.7137041776675;3337
23124;5170;Level 3;Buildings;317.562965879956;3326
14780;5267;Level 3;Buildings;137.507092967841;3308
16276;5474;Level 3;Buildings;163.02900168577;3276
24006;5515;Level 3;Buildings;309.027517329671;3263
