inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
10212;599;Level 3;Buildings;225.630271414512;9425
9978;1076;Level 3;Buildings;234.707350068709;9371
11752;1663;Level 3;Buildings;1508.33108535251;9295
10246;1773;Level 3;Buildings;759.243675698968;9277
10450;591;Level 3;Buildings;137.686787113174;9426
10428;733;Level 3;Buildings;137.686787113174;9409
10202;983;Level 3;Buildings;196.854244030874;9387
10270;818;Level 3;Buildings;155.462887093822;9402
8145;1034;Level 3;Buildings;101.623125882485;9380
9745;1075;Level 3;Buildings;260.911770093423;9372
8232;1093;Level 3;Buildings;101.623125882485;9369
