inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
962;7304;Level 3;Buildings;95.5129239148391;3612
3237;7574;Level 3;Buildings;228.848862777495;3536
7375;12943;Level 3;Buildings;167.965205299471;2174
3891;5723;Level 3;Buildings;101.420592862296;3954
1009;7270;Level 3;Buildings;95.5129239148391;3627
3039;7699;Level 3;Buildings;226.748862973004;3488
6714;9036;Level 3;Buildings;73.7960031890578;3257
5618;9228;Level 3;Buildings;303.678414551816;3220
6733;10697;Level 3;Buildings;112.158589765326;2812
8244;10697;Level 3;Buildings;121.957859920229;2813
6920;10937;Level 3;Buildings;109.044667666043;2775
8599;12672;Level 3;Buildings;115.520873494726;2288
7754;13507;Level 3;Buildings;2.85043856274784;1968
7756;13508;Level 3;Buildings;2.85043856274784;1968
7788;13513;Level 3;Buildings;25.1497973633513;1964
7815;13537;Level 3;Buildings;25.1497973633513;1964
5916;8987;Level 3;Buildings;216.511421536231;3265
3820;5740;Level 3;Buildings;101.420592862296;3951
3964;6170;Level 3;Buildings;74.8912282574025;3886
1077;6316;Level 3;Buildings;337.702712684181;3859
4711;7964;Level 3;Buildings;350.430826473441;3426
1453;7393;Level 3;Buildings;234.694047526533;3592
3011;7197;Level 3;Buildings;151.069654346328;3658
8233;8479;Level 3;Buildings;167.904762929302;3354
8597;13010;Level 3;Buildings;51.9810167159217;2143
8656;13034;Level 3;Buildings;51.9810167159217;2130
715;5806;Level 3;Buildings;636.197432917356;3945
4816;5989;Level 3;Buildings;91.6873467277131;3917
5095;6228;Level 3;Buildings;89.5925409881669;3880
4427;6169;Level 3;Buildings;192.26723673921;3887
5041;6096;Level 3;Buildings;89.5925409881669;3901
3943;6426;Level 3;Buildings;231.434348138473;3841
4160;6545;Level 3;Buildings;79.8952105298703;3816
4249;6603;Level 3;Buildings;75.94402697725;3808
4178;6604;Level 3;Buildings;75.94402697725;3807
2023;6937;Level 3;Buildings;394.034305305993;3733
4043;7067;Level 3;Buildings;75.8640770327242;3695
4967;6998;Level 3;Buildings;398.812784555955;3713
4297;7124;Level 3;Buildings;180.640933345465;3680
1659;7214;Level 3;Buildings;234.694047526533;3651
4417;7327;Level 3;Buildings;85.3382356731057;3608
5229;7556;Level 3;Buildings;76.7031410652987;3543
4232;7457;Level 3;Buildings;202.683955263875;3573
7485;8035;Level 3;Buildings;144.097191652084;3415
5016;8023;Level 3;Buildings;248.771580900818;3418
5212;8221;Level 3;Buildings;65.7134302532642;3388
7588;8456;Level 3;Buildings;103.829496451816;3357
7565;8366;Level 3;Buildings;103.829496451816;3369
5010;8644;Level 3;Buildings;43.9065423976721;3328
5851;8736;Level 3;Buildings;216.511421536231;3311
8232;8877;Level 3;Buildings;163.444106479038;3293
4915;8860;Level 3;Buildings;140.972404859501;3297
7691;8968;Level 3;Buildings;65.7713086936795;3272
5462;8956;Level 3;Buildings;303.678414551816;3277
6626;9024;Level 3;Buildings;73.7960031890578;3259
8130;9124;Level 3;Buildings;156.430213643766;3243
7332;9102;Level 3;Buildings;96.3510288305518;3247
7236;9166;Level 3;Buildings;96.3510288305518;3231
5787;9509;Level 3;Buildings;220.812679513997;3153
6585;9699;Level 3;Buildings;162.684795600397;3107
6800;9891;Level 3;Buildings;103.405809279064;3057
6643;10013;Level 3;Buildings;130.143759038163;3013
6613;10616;Level 3;Buildings;112.158589765326;2831
8300;10201;Level 3;Buildings;131.993961303724;2959
6760;10402;Level 3;Buildings;105.75402891118;2894
6618;10363;Level 3;Buildings;110.781131350832;2905
6961;10373;Level 3;Buildings;53.0468419263973;2901
8383;10413;Level 3;Buildings;111.045994362485;2887
6568;10471;Level 3;Buildings;110.781131350832;2868
7228;10597;Level 3;Buildings;113.075020435395;2836
7464;10729;Level 3;Buildings;48.665565714947;2806
7487;10796;Level 3;Buildings;48.665565714947;2793
7547;10777;Level 3;Buildings;142.129358127409;2799
6804;10951;Level 3;Buildings;122.010398261528;2772
7264;11098;Level 3;Buildings;127.407779833626;2748
6925;11071;Level 3;Buildings;121.550369565793;2754
6783;11073;Level 3;Buildings;121.550369565793;2753
7005;11195;Level 3;Buildings;130.152543220398;2734
6869;11203;Level 3;Buildings;133.224643491297;2728
7232;11224;Level 3;Buildings;127.407779833626;2722
7180;11343;Level 3;Buildings;137.545857850943;2691
8051;11758;Level 3;Buildings;98.0691386910428;2582
8571;11734;Level 3;Buildings;120.000041199975;2590
8550;11859;Level 3;Buildings;118.695265352447;2557
7876;11908;Level 3;Buildings;117.852765317301;2543
8280;12081;Level 3;Buildings;55.0168420124478;2522
8662;12074;Level 3;Buildings;105.839225525697;2481
7619;12904;Level 3;Buildings;66.5626104477161;2193
8417;12690;Level 3;Buildings;92.7453098608253;2281
7685;12878;Level 3;Buildings;66.5626104477161;2208
8722;12968;Level 3;Buildings;50.0216024253707;2162
8761;13010;Level 3;Buildings;50.0216024253707;2144
7614;13037;Level 3;Buildings;120.486685869779;2129
7225;13020;Level 3;Buildings;167.965205299471;2139
7482;13144;Level 3;Buildings;196.187345934634;2083
7742;13131;Level 3;Buildings;193.118602458692;2091
7745;13499;Level 3;Buildings;8.70524267324008;1968
3623;3778;Level 3;Buildings;1625.4856243029;4082
3552;5382;Level 3;Buildings;437.41862827484;3992
4125;5620;Level 3;Buildings;253.848747870748;3967
4879;5783;Level 3;Buildings;205.381767955018;3947
4166;5884;Level 3;Buildings;108.579430362541;3933
