inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
13998;12933;Level 3;Buildings;190.050645813173;2334
10051;6636;Level 3;Buildings;94.3128396280383;3871
9346;7457;Level 3;Buildings;234.119844586476;3692
9922;8201;Level 3;Buildings;184.92739048606;3456
12130;9882;Level 3;Buildings;124.494812548455;3156
12087;13712;Level 3;Buildings;778.030413796169;2021
16130;14047;Level 3;Buildings;100.572008294689;1911
14936;15484;Level 3;Buildings;114.670765850771;1371
15920;15634;Level 3;Buildings;106.229845151385;1314
8639;3289;Level 3;Buildings;72.2296359296105;4125
10732;5567;Level 3;Buildings;89.2169130119902;4016
9296;6638;Level 3;Buildings;69.9821575540787;3870
9900;6819;Level 3;Buildings;45.0476672225867;3839
14581;13562;Level 3;Buildings;100.118131190658;2072
14124;14339;Level 3;Buildings;103.283969773994;1801
14792;14971;Level 3;Buildings;75.3625374562088;1562
15937;15063;Level 3;Buildings;59.2980201135136;1522
15048;15145;Level 3;Buildings;41.4034042087088;1490
17981;15295;Level 3;Buildings;57.0713057405052;1440
17540;15653;Level 3;Buildings;65.6818250518742;1307
15546;16342;Level 3;Buildings;72.7321185390728;1119
16598;16508;Level 3;Buildings;25.6905317787888;1082
14937;16560;Level 3;Buildings;67.3439984954606;1073
14871;16563;Level 3;Buildings;67.3439984954606;1072
15004;16563;Level 3;Buildings;68.2686821293348;1071
14797;16571;Level 3;Buildings;69.6659354358721;1067
7220;3565;Level 3;Buildings;473.954535019258;4117
6559;3866;Level 3;Buildings;72.3839885257461;4096
8724;4218;Level 3;Buildings;55.8847492701395;4081
8874;4330;Level 3;Buildings;101.764094564286;4070
6935;4314;Level 3;Buildings;111.767327923885;4074
10191;5613;Level 3;Buildings;64.4074403390409;4013
9120;6039;Level 3;Buildings;98.3499747206935;3962
10826;6893;Level 3;Buildings;295.814747726575;3829
9009;7561;Level 3;Buildings;145.65184688801;3664
8802;7550;Level 3;Buildings;189.042312323838;3666
9166;7541;Level 3;Buildings;145.65184688801;3669
10433;9361;Level 3;Buildings;119.920151071017;3270
13981;11958;Level 3;Buildings;91.585425035441;2636
15832;14025;Level 3;Buildings;240.73019339721;1919
17139;15777;Level 3;Buildings;135.687230633844;1271
17775;15585;Level 3;Buildings;51.7608532781896;1334
14848;15659;Level 3;Buildings;171.187090592787;1304
4052;2743;Level 3;Buildings;737.676797006305;4143
6885;3209;Level 3;Buildings;196.320292432821;4130
8430;3679;Level 3;Buildings;85.7592580557095;4110
9593;3719;Level 3;Buildings;241.303772557119;4104
10108;3703;Level 3;Buildings;49.1844922097253;4105
10120;3762;Level 3;Buildings;63.2995700737748;4102
6607;3811;Level 3;Buildings;72.3839885257461;4101
7412;4040;Level 3;Buildings;154.289647721349;4089
8812;4235;Level 3;Buildings;95.8798824607122;4080
6592;4272;Level 3;Buildings;166.614560303584;4077
8438;4329;Level 3;Buildings;277.185305486177;4071
9221;4427;Level 3;Buildings;154.650694593549;4064
6821;4558;Level 3;Buildings;96.4735116608442;4057
6894;4527;Level 3;Buildings;96.4735116608442;4061
9969;5051;Level 3;Buildings;118.97385723394;4049
8668;5143;Level 3;Buildings;68.9608602381265;4040
8581;5165;Level 3;Buildings;68.9608602381265;4038
10549;5542;Level 3;Buildings;122.743536992252;4018
11125;5604;Level 3;Buildings;84.9333960581316;4012
9952;5661;Level 3;Buildings;231.879678539236;4004
10558;5738;Level 3;Buildings;144.030110290447;3994
10221;5825;Level 3;Buildings;78.7406480375663;3987
10005;5966;Level 3;Buildings;76.4319561594214;3970
10935;6133;Level 3;Buildings;70.125358191334;3948
9742;6211;Level 3;Buildings;132.37165752064;3942
9874;6208;Level 3;Buildings;123.441059963876;3944
9440;6331;Level 3;Buildings;162.831348550035;3924
8370;6522;Level 3;Buildings;194.805525272153;3893
9242;6567;Level 3;Buildings;69.9821575540787;3884
9965;6518;Level 3;Buildings;73.0226937859125;3895
9879;6861;Level 3;Buildings;45.0476672225867;3832
9241;7721;Level 3;Buildings;117.385521612043;3605
10288;8792;Level 3;Buildings;245.099617569961;3365
10494;8909;Level 3;Buildings;212.241530651298;3348
11424;9186;Level 3;Buildings;408.967992233405;3304
11017;9507;Level 3;Buildings;306.506996949019;3241
10689;9526;Level 3;Buildings;57.2219358981233;3236
11039;9825;Level 3;Buildings;283.75861662791;3172
10097;9733;Level 3;Buildings;114.10264401343;3187
10059;9955;Level 3;Buildings;107.169823185658;3135
10103;9985;Level 3;Buildings;107.169823185658;3130
12281;9942;Level 3;Buildings;124.494812548455;3138
12419;10014;Level 3;Buildings;177.267681457765;3122
10658;10053;Level 3;Buildings;306.622086875244;3114
10359;10376;Level 3;Buildings;88.8917610006118;3023
10517;10635;Level 3;Buildings;92.4140336911122;2937
12624;10828;Level 3;Buildings;67.2477043238192;2877
10785;10971;Level 3;Buildings;344.769847009338;2839
14063;11963;Level 3;Buildings;75.754867631446;2633
17530;12446;Level 3;Buildings;227.980056336179;2484
14568;13285;Level 3;Buildings;176.103099184639;2194
12911;13607;Level 3;Buildings;191.646061534459;2059
13018;13650;Level 3;Buildings;191.646061534459;2042
17177;14050;Level 3;Buildings;137.104910067384;1910
14335;13928;Level 3;Buildings;376.332399837776;1954
13693;14062;Level 3;Buildings;140.883784041141;1902
17040;13986;Level 3;Buildings;139.94520701081;1929
13591;14219;Level 3;Buildings;140.883784041141;1848
16686;14242;Level 3;Buildings;170.367589804802;1840
19552;14291;Level 3;Buildings;49.367638271116;1823
19443;14332;Level 3;Buildings;51.2203598452129;1805
19500;14304;Level 3;Buildings;49.367638271116;1816
14412;14336;Level 3;Buildings;218.543203155619;1802
19388;14356;Level 3;Buildings;49.3894626470867;1798
19364;14369;Level 3;Buildings;49.3894626470867;1795
19240;14431;Level 3;Buildings;81.4110523561692;1768
19168;14465;Level 3;Buildings;81.4110523561692;1753
13602;14471;Level 3;Buildings;268.616333080472;1750
15772;14534;Level 3;Buildings;68.3105120085642;1748
16956;14589;Level 3;Buildings;83.7384003860602;1708
15098;14457;Level 3;Buildings;268.145807300767;1758
17179;14519;Level 3;Buildings;182.899861342195;1733
16901;14647;Level 3;Buildings;83.7384003860602;1687
17286;14707;Level 3;Buildings;182.899861342195;1661
18149;14948;Level 3;Buildings;79.3603317708651;1575
18159;15051;Level 3;Buildings;71.0320872766933;1531
16797;14965;Level 3;Buildings;105.607454528429;1570
14743;14982;Level 3;Buildings;75.3625374562088;1557
14706;15115;Level 3;Buildings;108.822157595709;1501
18407;15058;Level 3;Buildings;71.7906826217374;1526
18276;15142;Level 3;Buildings;59.621644533872;1492
13820;15210;Level 3;Buildings;178.619727233718;1469
14429;15203;Level 3;Buildings;151.729127638076;1471
16109;15183;Level 3;Buildings;82.3571234545949;1474
13664;15325;Level 3;Buildings;74.6248313012029;1424
17953;15473;Level 3;Buildings;92.4624371353003;1374
17553;15453;Level 3;Buildings;122.527956205178;1384
14388;15570;Level 3;Buildings;185.521969546106;1340
17472;15595;Level 3;Buildings;65.6818250518742;1328
17801;15795;Level 3;Buildings;63.012739225414;1267
13238;15915;Level 3;Buildings;110.29888615778;1234
14343;15987;Level 3;Buildings;136.572498295463;1210
16184;16057;Level 3;Buildings;104.958107017597;1190
15910;16292;Level 3;Buildings;59.3443441133355;1132
13889;16248;Level 3;Buildings;254.486975532143;1139
15455;16365;Level 3;Buildings;121.305694213693;1115
16644;16504;Level 3;Buildings;44.4400349889963;1083
14730;16581;Level 3;Buildings;81.2817710315258;1062
8071;3087;Level 3;Buildings;483.535470273446;4134
9304;3085;Level 3;Buildings;72.1221257067755;4136
9338;3148;Level 3;Buildings;72.1221257067755;4131
9468;3216;Level 3;Buildings;166.136247004654;4129
8558;3270;Level 3;Buildings;72.2296359296105;4127
9004;3254;Level 3;Buildings;328.799167228962;4128
9198;3589;Level 3;Buildings;146.264471259994;4116
