inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
3804;4644;Level 3;Buildings;141.96830800463;4694
6799;4740;Level 3;Buildings;466.610359398405;4689
5044;5686;Level 3;Buildings;95.1641328844617;4642
4825;6184;Level 3;Buildings;124.260040726552;4615
5056;1010;Level 3;Buildings;366.05175926773;4948
3872;4777;Level 3;Buildings;141.96830800463;4688
3026;4779;Level 3;Buildings;90.7523469087878;4687
3864;4960;Level 3;Buildings;171.696323273173;4682
3749;6563;Level 3;Buildings;119.62333788648;4593
4534;2166;Level 3;Buildings;178.509257024907;4859
6029;4089;Level 3;Buildings;232.724939801539;4725
5723;2641;Level 3;Buildings;215.048102734424;4805
2821;3493;Level 3;Buildings;143.523261782598;4782
1583;5227;Level 3;Buildings;131.634358551424;4674
4148;6411;Level 3;Buildings;95.0046654182341;4604
4080;6472;Level 3;Buildings;44.495202495872;4601
4061;6525;Level 3;Buildings;44.495202495872;4597
3884;6528;Level 3;Buildings;119.62333788648;4596
4537;6217;Level 3;Buildings;126.036381369543;4613
4791;5837;Level 3;Buildings;159.268916648011;4632
3748;2552;Level 3;Buildings;656.349553409695;4821
5614;3202;Level 3;Buildings;218.155378776955;4788
6274;3395;Level 3;Buildings;354.126511702636;4783
6118;3767;Level 3;Buildings;136.374608606469;4746
2876;4321;Level 3;Buildings;243.533330860281;4713
2640;4605;Level 3;Buildings;143.268640814866;4701
1489;5123;Level 3;Buildings;143.548074263909;4678
1854;5412;Level 3;Buildings;50.3867176964427;4663
1836;5460;Level 3;Buildings;50.3867176964427;4660
4371;5950;Level 3;Buildings;264.586641983092;4626
5020;5976;Level 3;Buildings;90.329143535563;4625
4762;6058;Level 3;Buildings;131.463823258893;4622
2381;6954;Level 3;Buildings;463.707720448044;4571
4795;583;Level 3;Buildings;494.164588296849;4964
4723;1128;Level 3;Buildings;366.05175926773;4938
5992;2338;Level 3;Buildings;39.998245156564;4844
6009;2372;Level 3;Buildings;39.998245156564;4841
5691;2402;Level 3;Buildings;215.048102734424;4837
4503;2299;Level 3;Buildings;178.509257024907;4848
4314;2695;Level 3;Buildings;425.29612410325;4802
5834;3383;Level 3;Buildings;218.155378776955;4784
3035;3693;Level 3;Buildings;285.169447671109;4759
2744;3523;Level 3;Buildings;143.523261782598;4781
4490;3667;Level 3;Buildings;968.067137179282;4762
6137;3905;Level 3;Buildings;136.374608606469;4734
5834;4334;Level 3;Buildings;75.0906860187842;4711
5791;4367;Level 3;Buildings;75.0906860187842;4710
5774;4612;Level 3;Buildings;104.164210633806;4698
2653;4407;Level 3;Buildings;145.435999127659;4709
5862;4626;Level 3;Buildings;104.164210633806;4696
2756;4703;Level 3;Buildings;143.268640814866;4692
2957;4737;Level 3;Buildings;90.7523469087878;4690
6428;5012;Level 3;Buildings;229.685833067836;4681
6013;5186;Level 3;Buildings;187.299345807337;4677
6610;5235;Level 3;Buildings;140.44179629579;4673
2521;5349;Level 3;Buildings;306.234748013506;4667
2772;5734;Level 3;Buildings;88.3523608023632;4639
5775;5228;Level 3;Buildings;184.756727362469;4675
5646;5380;Level 3;Buildings;172.6830407765;4664
5457;5519;Level 3;Buildings;59.2013077923626;4655
5758;5552;Level 3;Buildings;86.594410423162;4654
5938;5554;Level 3;Buildings;104.815188507548;4653
5583;5508;Level 3;Buildings;131.987683652687;4657
5821;5588;Level 3;Buildings;86.594410423162;4649
5476;5580;Level 3;Buildings;59.2013077923626;4650
5334;5651;Level 3;Buildings;72.9073335834566;4644
5390;5646;Level 3;Buildings;72.9073335834566;4646
5145;5707;Level 3;Buildings;82.4318864173299;4640
5337;5772;Level 3;Buildings;79.3902921714853;4636
5476;5775;Level 3;Buildings;79.3902921714853;4635
4962;5844;Level 3;Buildings;141.796758282073;4631
6189;5188;Level 3;Buildings;187.299345807337;4676
6543;5254;Level 3;Buildings;140.44179629579;4672
1816;5349;Level 3;Buildings;65.8446612361273;4666
1929;5371;Level 3;Buildings;73.7972624094019;4665
1676;5301;Level 3;Buildings;116.872266454862;4670
2213;5272;Level 3;Buildings;52.3585135044145;4671
2170;5314;Level 3;Buildings;52.3585135044145;4668
2814;5620;Level 3;Buildings;132.139732380614;4647
1677;5569;Level 3;Buildings;144.732627038722;4652
3059;5680;Level 3;Buildings;158.003496351551;4643
2641;5774;Level 3;Buildings;88.3523608023632;4637
5202;5738;Level 3;Buildings;82.4318864173299;4638
3085;5838;Level 3;Buildings;158.003496351551;4633
4655;5897;Level 3;Buildings;162.037693018013;4629
4975;6042;Level 3;Buildings;90.329143535563;4623
5011;6256;Level 3;Buildings;106.972636793039;4611
4982;6174;Level 3;Buildings;106.972636793039;4616
4644;6337;Level 3;Buildings;95.1223797966607;4606
4738;6378;Level 3;Buildings;95.1223797966607;4605
4047;6576;Level 3;Buildings;45.8101153970466;4591
4619;6609;Level 3;Buildings;278.134810065616;4588
2818;6946;Level 3;Buildings;463.707720448044;4573
6425;7069;Level 3;Buildings;1610.00208259352;4567
