inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
3376;5167;Level 3;Buildings;108.27260250439;9907
6715;8060;Level 3;Buildings;37.5492224996722;9606
6708;8082;Level 3;Buildings;37.5492224996722;9603
6690;8143;Level 3;Buildings;56.3019979912944;9599
6632;8286;Level 3;Buildings;120.002114376909;9593
6692;8375;Level 3;Buildings;120.002114376909;9587
6551;8470;Level 3;Buildings;142.822160112479;9585
6553;8686;Level 3;Buildings;98.8234969636996;9583
6489;8784;Level 3;Buildings;98.8234969636996;9579
754;9693;Level 3;Buildings;59.990631913515;9557
3540;4526;Level 3;Buildings;68.5465112466619;10054
1058;9276;Level 3;Buildings;50.2635880382818;9568
1225;9534;Level 3;Buildings;110.956016543227;9560
678;9776;Level 3;Buildings;57.3372709466154;9554
982;8330;Level 3;Buildings;62.9529015375661;9592
1168;9109;Level 3;Buildings;44.2471007886033;9574
985;9529;Level 3;Buildings;148.184764241827;9561
3950;2608;Level 3;Buildings;1222.69241843817;10583
3449;5120;Level 3;Buildings;108.27260250439;9916
3324;5367;Level 3;Buildings;186.790489037883;9860
1223;7404;Level 3;Buildings;134.352559417274;9621
1087;8333;Level 3;Buildings;125.776416502409;9590
896;9155;Level 3;Buildings;78.9318610218591;9573
981;9037;Level 3;Buildings;122.677639879354;9576
1051;9221;Level 3;Buildings;57.158045781407;9571
1113;9271;Level 3;Buildings;50.2635880382818;9569
1115;9307;Level 3;Buildings;59.3941230288366;9567
1016;9382;Level 3;Buildings;118.831485856981;9565
830;9460;Level 3;Buildings;104.652473498319;9563
941;9757;Level 3;Buildings;37.8795260395591;9555
122;10304;Level 3;Buildings;747.18643094357;9546
3611;4179;Level 3;Buildings;91.0814345698689;10141
3650;3928;Level 3;Buildings;172.277368477442;10208
3661;4140;Level 3;Buildings;91.0814345698689;10158
3599;4563;Level 3;Buildings;66.5216458019587;10042
5223;6732;Level 3;Buildings;1985.23017150617;9673
1107;7870;Level 3;Buildings;151.784517976204;9614
1142;7964;Level 3;Buildings;151.784517976204;9610
1145;8142;Level 3;Buildings;78.1258705117091;9600
1240;8188;Level 3;Buildings;78.1258705117091;9598
1018;8514;Level 3;Buildings;181.264945248426;9584
1244;8694;Level 3;Buildings;48.4009529316975;9582
1196;8696;Level 3;Buildings;48.4009529316975;9581
1183;8748;Level 3;Buildings;76.1373645956449;9580
1177;8879;Level 3;Buildings;139.111527801206;9578
1136;9055;Level 3;Buildings;44.2471007886033;9575
957;9218;Level 3;Buildings;69.6123442084259;9572
1138;9422;Level 3;Buildings;110.956016543227;9564
827;9585;Level 3;Buildings;41.9645135018833;9559
972;9743;Level 3;Buildings;37.8795260395591;9556
681;9794;Level 3;Buildings;57.3372709466154;9553
3563;3789;Level 3;Buildings;196.625806408814;10239
3545;4300;Level 3;Buildings;145.984198885241;10109
3534;4653;Level 3;Buildings;66.5216458019587;10021
3467;4946;Level 3;Buildings;165.075437462977;9956
1166;7486;Level 3;Buildings;134.352559417274;9620
982;8368;Level 3;Buildings;62.9529015375661;9589
950;8906;Level 3;Buildings;139.692555323199;9577
880;9241;Level 3;Buildings;69.6123442084259;9570
859;9323;Level 3;Buildings;112.583276170874;9566
799;9599;Level 3;Buildings;41.9645135018833;9558
1211;9866;Level 3;Buildings;257.395138546508;9552
