inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
2935;634;Level 3;Buildings;133.292621547604;8808
2763;657;Level 3;Buildings;176.908200370909;8790
2840;978;Level 3;Buildings;180.689201510439;8627
3054;689;Level 3;Buildings;173.993606904187;8775
3176;5942;Level 3;Buildings;269.956727856634;6834
7942;1117;Level 3;Buildings;4862.51744990074;8557
3941;5548;Level 3;Buildings;188.486608559874;6871
2914;686;Level 3;Buildings;133.292621547604;8777
2422;610;Level 3;Buildings;265.362870078647;8821
3876;5403;Level 3;Buildings;188.486608559874;6887
3188;5531;Level 3;Buildings;308.414528688018;6874
1381;6103;Level 3;Buildings;801.010108753553;6827
2215;873;Level 3;Buildings;330.19558857915;8689
2647;848;Level 3;Buildings;180.689201510439;8714
3522;5587;Level 3;Buildings;308.414528688018;6868
3048;5750;Level 3;Buildings;269.956727856634;6853
2122;5659;Level 3;Buildings;510.425525620888;6858
2568;5758;Level 3;Buildings;373.93863438493;6850
