inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
5606;2797;Level 3;Buildings;189.988467453593;4865
4488;3405;Level 3;Buildings;86.394944611506;4803
4494;3690;Level 3;Buildings;30.5077017356222;4794
4629;3250;Level 3;Buildings;42.5386111701172;4827
1179;7290;Level 3;Buildings;181.50483741139;4595
4809;3024;Level 3;Buildings;94.0999164820449;4852
5073;4358;Level 3;Buildings;67.9550330457264;4774
6500;5023;Level 3;Buildings;204.696777146064;4718
2142;5062;Level 3;Buildings;80.0881339910004;4716
2209;5262;Level 3;Buildings;203.256581324741;4705
4854;5076;Level 3;Buildings;108.962111078285;4712
4950;3064;Level 3;Buildings;78.1795281364299;4847
4840;3149;Level 3;Buildings;88.9698431714523;4838
4512;3710;Level 3;Buildings;30.5077017356222;4793
4528;3741;Level 3;Buildings;41.8934737848527;4790
6565;4853;Level 3;Buildings;204.696777146064;4723
6683;5216;Level 3;Buildings;279.033851519133;4707
4571;5469;Level 3;Buildings;320.540904153866;4691
5419;2790;Level 3;Buildings;189.988467453593;4867
5249;2790;Level 3;Buildings;215.056896177351;4868
4369;2959;Level 3;Buildings;360.193481551745;4857
4990;2985;Level 3;Buildings;118.710884871191;4856
4879;3070;Level 3;Buildings;88.9698431714523;4846
5132;3014;Level 3;Buildings;127.546743421676;4854
5049;3130;Level 3;Buildings;78.1795281364299;4840
4605;3210;Level 3;Buildings;56.827590202687;4831
4599;3273;Level 3;Buildings;42.5386111701172;4824
4563;3292;Level 3;Buildings;76.7908383891109;4823
4605;3147;Level 3;Buildings;56.827590202687;4839
4646;3328;Level 3;Buildings;65.851982939322;4815
4971;3237;Level 3;Buildings;98.0955048821486;4828
4892;3337;Level 3;Buildings;55.0250899853406;4812
4833;3320;Level 3;Buildings;55.0250899853406;4817
4736;3374;Level 3;Buildings;88.9103561591399;4807
4477;3499;Level 3;Buildings;55.9281573223887;4799
4534;3476;Level 3;Buildings;55.9281573223887;4800
4521;3542;Level 3;Buildings;56.4699457110999;4798
4713;3542;Level 3;Buildings;161.482105879855;4797
4561;3590;Level 3;Buildings;56.4699457110999;4796
4591;3687;Level 3;Buildings;72.4948206684622;4795
5114;4286;Level 3;Buildings;67.9550330457264;4779
4155;4313;Level 3;Buildings;231.026762489407;4777
4698;4350;Level 3;Buildings;404.082365710715;4773
3079;4402;Level 3;Buildings;161.043846346766;4765
5554;4469;Level 3;Buildings;440.742772077053;4757
2887;4277;Level 3;Buildings;59.6700129502449;4780
2940;4319;Level 3;Buildings;59.6700129502449;4776
2871;4489;Level 3;Buildings;192.764848393824;4753
4164;4524;Level 3;Buildings;231.026762489407;4745
2108;5007;Level 3;Buildings;80.0881339910004;4720
5031;5045;Level 3;Buildings;139.740943998302;4717
4901;5014;Level 3;Buildings;108.962111078285;4719
4966;5230;Level 3;Buildings;223.218011243627;4706
4246;5559;Level 3;Buildings;62.7381636583385;4686
4185;5569;Level 3;Buildings;62.7381636583385;4685
3679;5685;Level 3;Buildings;67.5895569051537;4684
3594;5700;Level 3;Buildings;67.5895569051537;4683
2126;6064;Level 3;Buildings;821.329805450963;4669
1276;6240;Level 3;Buildings;867.958601148481;4658
3203;6194;Level 3;Buildings;600.543786122757;4662
6407;6199;Level 3;Buildings;998.551328544454;4661
1031;7397;Level 3;Buildings;181.50483741139;4585
1598;7982;Level 3;Buildings;244.30658454935;4559
1633;8217;Level 3;Buildings;244.30658454935;4537
