inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
5127;5870;Level 3;Buildings;83.0187993304218;6592
5208;5880;Level 3;Buildings;83.0187993304218;6591
5190;6023;Level 3;Buildings;85.0629880630399;6582
5111;6023;Level 3;Buildings;85.0629880630399;6581
5708;5894;Level 3;Buildings;154.427077653624;6590
5691;6069;Level 3;Buildings;154.427077653624;6573
4601;8723;Level 3;Buildings;113.540311149954;6307
4775;5987;Level 3;Buildings;351.361607335137;6586
4840;8338;Level 3;Buildings;83.4632484528239;6346
5344;5867;Level 3;Buildings;125.111514921714;6593
5274;6020;Level 3;Buildings;86.2074219195017;6583
5139;6259;Level 3;Buildings;221.627149747247;6562
4843;8396;Level 3;Buildings;76.0656400795005;6336
4890;8468;Level 3;Buildings;70.4630638083495;6324
4737;8667;Level 3;Buildings;88.7776206519984;6310
5286;5791;Level 3;Buildings;125.111514921714;6600
12283;6301;Level 3;Buildings;834.443709484192;undefined
12239;7098;Level 3;Buildings;834.443709484192;6486
4638;8662;Level 3;Buildings;88.7776206519984;6311
4842;8487;Level 3;Buildings;70.4630638083495;6321
