inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
3885;8574;Level 3;Buildings;641.470784734439;4191
4499;13869;Level 3;Buildings;570.947188203653;3904
4508;8740;Level 3;Buildings;641.470784734439;4185
3680;13752;Level 3;Buildings;47.1858528802347;3922
1755;13995;Level 3;Buildings;56.8213389916953;3881
1793;14020;Level 3;Buildings;47.8156346757994;3876
1853;14038;Level 3;Buildings;47.8156346757994;3869
893;13761;Level 3;Buildings;886.700369247234;3921
4249;9965;Level 3;Buildings;989.898532641026;4148
4449;11658;Level 3;Buildings;157.142591490863;4078
4197;11678;Level 3;Buildings;45.0355959904773;4076
4207;11703;Level 3;Buildings;45.0355959904773;4075
4452;11823;Level 3;Buildings;157.142591490863;4065
4412;13307;Level 3;Buildings;570.947188203653;3977
1938;14071;Level 3;Buildings;88.8708049418342;3864
4202;10955;Level 3;Buildings;714.320257973952;4118
4268;12453;Level 3;Buildings;659.801455244658;4048
3703;13679;Level 3;Buildings;47.1858528802347;3930
3625;13867;Level 3;Buildings;134.396010501571;3906
3764;13874;Level 3;Buildings;134.396010501571;3902
