inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
7724;1018;Level 3;Buildings;84.815265360433;9521
7650;1020;Level 3;Buildings;84.815265360433;9520
7361;1031;Level 3;Buildings;172.012485642097;9518
7666;1669;Level 3;Buildings;88.4150957763023;9460
7650;1854;Level 3;Buildings;117.386447332386;9442
7524;2119;Level 3;Buildings;201.413684677391;9416
4598;3595;Level 3;Buildings;125.429164311905;9214
5153;4356;Level 3;Buildings;119.023761482266;9121
2764;5416;Level 3;Buildings;375.838980293716;8899
827;5280;Level 3;Buildings;181.913855681093;8927
905;5722;Level 3;Buildings;160.681043343437;8857
964;5873;Level 3;Buildings;49.5085577590389;8798
979;5924;Level 3;Buildings;49.5085577590389;8770
5753;5946;Level 3;Buildings;61.9262197586287;8764
2060;6197;Level 3;Buildings;112.459592634965;8631
2208;6214;Level 3;Buildings;105.153827283589;8625
5085;6859;Level 3;Buildings;28.4878665392275;8358
4981;6871;Level 3;Buildings;76.9464889910162;8349
5281;6862;Level 3;Buildings;100.760215495852;8357
5129;6905;Level 3;Buildings;108.29105446548;8333
4749;7012;Level 3;Buildings;78.7276834243665;8288
4556;7202;Level 3;Buildings;52.2937352663123;8220
4685;7066;Level 3;Buildings;118.530403551683;8269
4692;7256;Level 3;Buildings;63.6329534405483;8199
4736;7328;Level 3;Buildings;63.6329534405483;8180
5191;7577;Level 3;Buildings;58.9450121075425;8073
4771;8239;Level 3;Buildings;75.2615166597401;7653
3973;6621;Level 3;Buildings;50.9391054251022;8441
5039;7937;Level 3;Buildings;62.7711626971454;7812
4446;8289;Level 3;Buildings;72.5550392007382;7627
4448;8591;Level 3;Buildings;68.7304876714232;7497
4232;8764;Level 3;Buildings;73.2712417148273;7427
4128;9014;Level 3;Buildings;55.8231871776072;7342
4797;8571;Level 3;Buildings;60.7290758797312;7503
4980;9113;Level 3;Buildings;32.8171044169227;7303
3228;9137;Level 3;Buildings;55.173956444611;7290
4684;9140;Level 3;Buildings;56.3045685086851;7289
4678;9196;Level 3;Buildings;56.3045685086851;7267
4486;9311;Level 3;Buildings;73.1456746290928;7217
4678;9361;Level 3;Buildings;55.9293400828314;7197
2453;9427;Level 3;Buildings;91.1284441522677;7169
5189;9617;Level 3;Buildings;32.3621371420139;7095
5168;9728;Level 3;Buildings;56.7220869226472;7060
5059;9725;Level 3;Buildings;62.7244367952197;7062
4748;9674;Level 3;Buildings;80.4311732402106;7077
6314;4133;Level 3;Buildings;180.80751611337;9142
6005;4705;Level 3;Buildings;56.3903764511489;9046
4775;5216;Level 3;Buildings;104.219827083649;8946
2907;6011;Level 3;Buildings;74.0552379673348;8749
4975;6133;Level 3;Buildings;121.999516315246;8660
5040;6887;Level 3;Buildings;28.4878665392275;8340
4672;6924;Level 3;Buildings;78.7276834243665;8326
4683;7495;Level 3;Buildings;82.4295297717328;8119
5197;7543;Level 3;Buildings;58.9450121075425;8094
4776;7575;Level 3;Buildings;67.2391659868365;8075
5026;7591;Level 3;Buildings;122.124586958509;8068
3060;7623;Level 3;Buildings;52.0077589336633;8050
4466;7657;Level 3;Buildings;55.3681418262284;8012
4452;7711;Level 3;Buildings;58.3950856299992;7983
2395;7763;Level 3;Buildings;111.785008584951;7948
4751;7803;Level 3;Buildings;60.5;7907
4751;7945;Level 3;Buildings;74.387409866921;7805
2827;7995;Level 3;Buildings;49.5175458067019;7787
4750;8015;Level 3;Buildings;73.7572536236175;7776
5417;8150;Level 3;Buildings;63.9345242210263;7696
4663;8317;Level 3;Buildings;82.747489828191;7608
4477;8452;Level 3;Buildings;79.3077987123211;7554
4175;8554;Level 3;Buildings;72.9451686976016;7508
4253;8713;Level 3;Buildings;52.7533406534237;7446
3493;9267;Level 3;Buildings;51.8953781147713;7235
5186;9294;Level 3;Buildings;63.3214941447749;7226
4885;9475;Level 3;Buildings;26.4066087292068;7147
4822;9660;Level 3;Buildings;57.2624243673067;7080
5128;9726;Level 3;Buildings;40.1253758655698;7063
4545;9822;Level 3;Buildings;53.4007403163732;7037
4549;9903;Level 3;Buildings;75.7270368320411;7021
3485;10478;Level 3;Buildings;410.59616784902;6909
5916;4929;Level 3;Buildings;53.9019491144366;9012
4676;5636;Level 3;Buildings;81.2136247929671;8868
3764;6528;Level 3;Buildings;50.1127691341177;8483
3806;7568;Level 3;Buildings;50.8686130595085;8080
3776;7615;Level 3;Buildings;50.8686130595085;8055
3592;8377;Level 3;Buildings;50.9462795907327;7583
4528;8716;Level 3;Buildings;53.453727254437;7445
5273;8721;Level 3;Buildings;61.2007261078851;7440
2982;8991;Level 3;Buildings;56.3306690679133;7353
4081;9042;Level 3;Buildings;55.8231871776072;7332
4229;9509;Level 3;Buildings;51.4268270812924;7135
7508;827;Level 3;Buildings;97.6724323592475;9532
7764;523;Level 3;Buildings;276.550506958842;9548
7591;969;Level 3;Buildings;88.8598847647834;9523
6879;2183;Level 3;Buildings;424.278218398522;9408
6291;2115;Level 3;Buildings;412.684146089021;9417
7314;2402;Level 3;Buildings;204.20775522895;9388
5592;2625;Level 3;Buildings;266.155473493716;9363
6882;3131;Level 3;Buildings;110.666127013202;9292
6748;3410;Level 3;Buildings;107.835781909173;9246
4073;3605;Level 3;Buildings;328.093841338226;9211
3762;3814;Level 3;Buildings;328.093841338226;9180
6086;4337;Level 3;Buildings;60.7821814399757;9125
3632;4327;Level 3;Buildings;158.29872146674;9128
6437;4341;Level 3;Buildings;65.7933741486455;9123
6586;4473;Level 3;Buildings;61.9815804510994;9099
6777;4366;Level 3;Buildings;61.0891951632737;9119
5997;4491;Level 3;Buildings;57.4607949796907;9096
5956;4530;Level 3;Buildings;59.1873637985794;9087
6524;4431;Level 3;Buildings;61.9815804510994;9105
6773;4426;Level 3;Buildings;61.0891951632737;9108
6242;4727;Level 3;Buildings;57.1812000837989;9041
6153;4850;Level 3;Buildings;79.279007281546;9025
