inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
1772;3605;Level 3;Buildings;191.29530471989;7882
2896;4110;Level 3;Buildings;244.329925378195;7602
3035;4325;Level 3;Buildings;138.42808662235;7510
3093;4446;Level 3;Buildings;78.3093975401376;7465
3160;4479;Level 3;Buildings;78.3093975401376;7451
3205;4647;Level 3;Buildings;184.542248862605;7401
3856;5108;Level 3;Buildings;93.7227966859738;7209
3556;5167;Level 3;Buildings;87.0553942758318;7188
3782;5125;Level 3;Buildings;93.7227966859738;7201
3467;5182;Level 3;Buildings;87.0553942758318;7179
1515;2592;Level 3;Buildings;101.752797059475;8372
1587;2893;Level 3;Buildings;155.593610511732;8251
1999;3055;Level 3;Buildings;128.150569213921;8194
1867;3147;Level 3;Buildings;64.8423238719843;8162
1860;3183;Level 3;Buildings;64.8423238719843;8149
2781;3495;Level 3;Buildings;94.0524708332179;7978
3955;5260;Level 3;Buildings;68.1188762487876;7145
4700;5479;Level 3;Buildings;779.81222941973;7069
4136;6527;Level 3;Buildings;112.263974158647;6875
4439;6536;Level 3;Buildings;77.140691080571;6873
4490;6585;Level 3;Buildings;77.140691080571;6867
4395;6701;Level 3;Buildings;74.5582238053887;6856
4518;6784;Level 3;Buildings;99.3480756366635;6849
4651;6850;Level 3;Buildings;28.8820564778902;6842
4672;6870;Level 3;Buildings;28.8820564778902;6839
4778;7648;Level 3;Buildings;507.745958388486;6794
7257;6710;Level 3;Buildings;115.074419254674;6855
5517;6744;Level 3;Buildings;103.862652280409;6854
5236;7199;Level 3;Buildings;160.19633119358;6820
5427;6806;Level 3;Buildings;124.571857278068;6847
7378;6864;Level 3;Buildings;47.9777219709772;6841
6174;6908;Level 3;Buildings;181.965167064137;6836
6688;7050;Level 3;Buildings;108.849419776082;6829
6752;7191;Level 3;Buildings;75.024695208797;6822
6778;7276;Level 3;Buildings;60.7640797754048;6816
5535;7402;Level 3;Buildings;65.1785827641209;6807
6114;7163;Level 3;Buildings;98.1999343066504;6824
6713;7329;Level 3;Buildings;70.9326636052866;6812
5749;7226;Level 3;Buildings;242.416214061516;6818
6086;7322;Level 3;Buildings;115.002299547934;6813
5500;7436;Level 3;Buildings;65.1785827641209;6802
5992;7549;Level 3;Buildings;145.565204891645;6799
6073;7743;Level 3;Buildings;104.936043322965;6785
5640;7744;Level 3;Buildings;112.651381191337;6784
6252;7713;Level 3;Buildings;141.374650283581;6788
6172;7838;Level 3;Buildings;112.557166649941;6777
7001;8078;Level 3;Buildings;95.1737154970194;6751
6995;8106;Level 3;Buildings;95.1737154970194;6748
6703;8283;Level 3;Buildings;107.182986543607;6734
6638;8002;Level 3;Buildings;90.4781740347347;6762
6672;8100;Level 3;Buildings;70.1253942487772;6750
6496;8123;Level 3;Buildings;165.144195779256;6746
6625;8372;Level 3;Buildings;107.182986543607;6725
5891;8685;Level 3;Buildings;116.339979734839;6706
5638;8668;Level 3;Buildings;61.5860173203534;6710
5781;8721;Level 3;Buildings;116.339979734839;6703
6091;8726;Level 3;Buildings;204.730236512067;6702
6310;8781;Level 3;Buildings;175.004811866238;6695
6611;9026;Level 3;Buildings;273.691424300976;6684
9090;9495;Level 3;Buildings;78.5993530431564;6651
8763;9573;Level 3;Buildings;270.918509300455;6648
8521;9729;Level 3;Buildings;231.900903058066;6637
8115;10215;Level 3;Buildings;80.1644218792293;6609
8245;10250;Level 3;Buildings;67.4369079437581;6606
8225;10113;Level 3;Buildings;110.899722591828;6614
8607;10301;Level 3;Buildings;286.644812270382;6601
8048;10170;Level 3;Buildings;80.1644218792293;6612
8920;10287;Level 3;Buildings;70.7720286380314;6602
