inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
1440;380;Level 3;Buildings;118.879566488841;6886
1408;475;Level 3;Buildings;116.511773657921;6877
1414;248;Level 3;Buildings;99.5087128049208;6904
1489;611;Level 3;Buildings;116.511773657921;6860
1133;809;Level 3;Buildings;119.747346132527;6843
1279;725;Level 3;Buildings;150.496055859851;6851
1056;858;Level 3;Buildings;119.747346132527;6838
1169;987;Level 3;Buildings;177.807308724884;6831
583;1773;Level 3;Buildings;165.721577079389;6780
1457;134;Level 3;Buildings;99.5087128049208;6922
931;919;Level 3;Buildings;123.170258526314;6833
638;1635;Level 3;Buildings;165.721577079389;6791
