inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
3246;4301;Level 3;Buildings;216.439920321833;4502
4974;4555;Level 3;Buildings;71.1067133041288;4485
5134;5120;Level 3;Buildings;73.5410728601505;4468
5165;5599;Level 3;Buildings;60.4245405519671;4460
4740;6090;Level 3;Buildings;62.8726419294343;4454
3827;9814;Level 3;Buildings;272.989472384514;4285
3763;2773;Level 3;Buildings;402.509573302684;4576
4655;2954;Level 3;Buildings;101.487954795792;4568
3975;3267;Level 3;Buildings;71.2129958975969;4546
3911;3310;Level 3;Buildings;71.2129958975969;4540
4586;3460;Level 3;Buildings;256.004000438956;4531
5466;3676;Level 3;Buildings;385.381962145567;4523
2814;3300;Level 3;Buildings;371.637260013455;4541
5056;4377;Level 3;Buildings;140.786477977202;4495
5297;4577;Level 3;Buildings;149.370725248709;4484
5085;5555;Level 3;Buildings;84.3018017018199;4462
4352;2868;Level 3;Buildings;247.532813438448;4569
5739;2824;Level 3;Buildings;774.493020796804;4574
4775;2971;Level 3;Buildings;101.487954795792;4566
4981;3098;Level 3;Buildings;96.5130611299481;4561
5173;3826;Level 3;Buildings;295.555597562718;4521
5058;4071;Level 3;Buildings;166.623406004171;4512
5135;4225;Level 3;Buildings;113.659865503045;4506
3598;4205;Level 3;Buildings;234.089370399393;4507
4738;4251;Level 3;Buildings;213.914422505174;4505
2460;4277;Level 3;Buildings;641.748422985747;4504
4913;4693;Level 3;Buildings;95.0932513889493;4478
4385;9070;Level 3;Buildings;115.293470976876;4352
4192;9242;Level 3;Buildings;165.016119582678;4340
4066;2844;Level 3;Buildings;92.5758687365289;4572
4068;3229;Level 3;Buildings;128.363465715181;4552
4232;3260;Level 3;Buildings;145.986062128039;4548
4243;3445;Level 3;Buildings;129.312449066729;4532
4448;3647;Level 3;Buildings;98.0509870308802;4526
4361;3660;Level 3;Buildings;98.0509870308802;4524
4057;2756;Level 3;Buildings;92.5758687365289;4578
2421;3318;Level 3;Buildings;359.881987410425;4539
4155;3035;Level 3;Buildings;172.130239529182;4564
4403;3268;Level 3;Buildings;97.144409593394;4544
4941;3201;Level 3;Buildings;96.5130611299481;4554
3328;3367;Level 3;Buildings;266.958105709868;4536
5091;3267;Level 3;Buildings;141.580407979765;4545
3564;3364;Level 3;Buildings;154.259684209411;4538
3725;3418;Level 3;Buildings;154.259684209411;4533
4344;3295;Level 3;Buildings;97.144409593394;4542
3596;3643;Level 3;Buildings;86.2793679151124;4527
3681;3584;Level 3;Buildings;86.2793679151124;4528
2288;3663;Level 3;Buildings;359.881987410425;4525
4299;3832;Level 3;Buildings;117.390663140797;4520
4414;3896;Level 3;Buildings;117.390663140797;4516
5378;4121;Level 3;Buildings;158.006895778713;4511
5301;4286;Level 3;Buildings;116.133258822204;4503
4906;4373;Level 3;Buildings;82.9097566913751;4496
4925;4539;Level 3;Buildings;70.9286677617547;4487
5054;4540;Level 3;Buildings;67.1667313635394;4486
5064;4595;Level 3;Buildings;67.1667313635394;4483
5478;4540;Level 3;Buildings;149.370725248709;4488
4869;4629;Level 3;Buildings;95.0932513889493;4481
5179;4705;Level 3;Buildings;106.685069828725;4477
5225;4802;Level 3;Buildings;106.685069828725;4476
5341;4859;Level 3;Buildings;39.1056558120332;4475
5318;4888;Level 3;Buildings;39.1056558120332;4474
5021;4916;Level 3;Buildings;59.4348132994521;4473
5045;4976;Level 3;Buildings;59.4348132994521;4472
5343;4980;Level 3;Buildings;70.0734741309884;4471
5292;5022;Level 3;Buildings;70.0734741309884;4469
5145;5037;Level 3;Buildings;73.5410728601505;4470
5494;5122;Level 3;Buildings;212.621103476378;4467
5200;5462;Level 3;Buildings;88.6066493322943;4466
5177;5544;Level 3;Buildings;60.4245405519671;4463
4754;6021;Level 3;Buildings;62.8726419294343;4455
5178;4328;Level 3;Buildings;91.7028794438083;4499
5606;4325;Level 3;Buildings;233.684792452216;4501
5293;4372;Level 3;Buildings;91.7028794438083;4497
3464;4419;Level 3;Buildings;216.439920321833;4492
4929;4472;Level 3;Buildings;70.9286677617547;4491
4309;4606;Level 3;Buildings;549.890502460574;4482
5611;4649;Level 3;Buildings;129.561241825743;4480
5743;4683;Level 3;Buildings;129.561241825743;4479
4785;5483;Level 3;Buildings;321.376932048874;4464
4331;5471;Level 3;Buildings;456.562077463587;4465
4271;9097;Level 3;Buildings;115.293470976876;4350
4072;9364;Level 3;Buildings;165.016119582678;4334
4100;9724;Level 3;Buildings;287.294806214029;4295
3562;9909;Level 3;Buildings;272.989472384514;4267
