inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
3062;8429;Level 3;Buildings;145.443906637576;1702
8229;6300;Level 3;Buildings;85.0423671653608;2473
8325;8160;Level 3;Buildings;83.25519856121;1804
3880;8423;Level 3;Buildings;119.919754377592;1704
5454;8662;Level 3;Buildings;26.7680068928319;1612
3741;8807;Level 3;Buildings;216.714942611345;1558
6917;9144;Level 3;Buildings;78.8449007663307;1428
4731;9191;Level 3;Buildings;194.404627865627;1411
5529;10858;Level 3;Buildings;63.0214295433485;987
4865;10972;Level 3;Buildings;119.459923628837;974
6361;11163;Level 3;Buildings;69.2354464818263;944
4274;9064;Level 3;Buildings;23.2763562525602;1459
8900;6670;Level 3;Buildings;25.4983377497451;2364
8914;6692;Level 3;Buildings;25.4983377497451;2358
2155;7276;Level 3;Buildings;59.5446690461915;2120
5746;8009;Level 3;Buildings;28.9535189445616;1868
3794;8087;Level 3;Buildings;213.483174811646;1832
8260;8143;Level 3;Buildings;83.25519856121;1810
1717;8539;Level 3;Buildings;223.215758507793;1657
4238;8900;Level 3;Buildings;42.9308900778125;1516
4035;9273;Level 3;Buildings;69.6639523571988;1386
5070;9238;Level 3;Buildings;307.985678490093;1395
4033;9439;Level 3;Buildings;61.1093801818807;1324
6267;9712;Level 3;Buildings;148.233705711424;1238
1982;9807;Level 3;Buildings;30.3301998422945;1213
8259;9899;Level 3;Buildings;172.528537875769;1185
6553;10553;Level 3;Buildings;120.577853789429;1037
5469;10852;Level 3;Buildings;63.0214295433485;991
5997;11628;Level 3;Buildings;21.7584634330841;845
3779;12360;Level 3;Buildings;107.286775515395;609
8887;6647;Level 3;Buildings;26.2519138510739;2368
9717;6863;Level 3;Buildings;71.4943819541731;2297
5792;8018;Level 3;Buildings;28.9535189445616;1859
5853;8286;Level 3;Buildings;244.484581837183;1757
5648;8972;Level 3;Buildings;57.8808382786251;1489
5677;9054;Level 3;Buildings;57.8808382786251;1462
5602;9543;Level 3;Buildings;44.3910926364216;1287
5593;9571;Level 3;Buildings;44.3910926364216;1279
5692;9646;Level 3;Buildings;121.898459056366;1263
6518;10499;Level 3;Buildings;120.577853789429;1049
6482;11120;Level 3;Buildings;42.7345504640861;950
5088;11179;Level 3;Buildings;69.6368866058102;941
5257;12030;Level 3;Buildings;564.4248943695;730
2838;7720;Level 3;Buildings;132.459267574068;1965
3099;9131;Level 3;Buildings;129.260447135021;1436
2954;9420;Level 3;Buildings;126.804761566302;1329
3574;10364;Level 3;Buildings;137.620560768709;1077
8300;6314;Level 3;Buildings;85.0423671653608;2469
2079;6808;Level 3;Buildings;192.063923328742;2324
10032;7524;Level 3;Buildings;214.41691786633;2026
8267;8016;Level 3;Buildings;112.292757686133;1860
7312;8953;Level 3;Buildings;185.134817524852;1498
7234;9197;Level 3;Buildings;98.5819391555854;1408
7290;9121;Level 3;Buildings;98.5819391555854;1442
1234;9481;Level 3;Buildings;50.4177291817238;1305
2601;10138;Level 3;Buildings;443.16493063215;1127
1170;10474;Level 3;Buildings;94.2918824774194;1054
1286;10758;Level 3;Buildings;132.471288529291;1003
3252;11686;Level 3;Buildings;160.162235519514;831
3394;11914;Level 3;Buildings;208.097212970419;763
1667;12056;Level 3;Buildings;255.060286923614;718
3360;12351;Level 3;Buildings;87.1842396879662;615
9125;6669;Level 3;Buildings;80.0876716933;2363
9129;6741;Level 3;Buildings;80.0876716933;2343
9295;6757;Level 3;Buildings;77.5727302556239;2337
9263;6774;Level 3;Buildings;77.5727302556239;2331
9667;6859;Level 3;Buildings;71.4943819541731;2299
9442;7484;Level 3;Buildings;332.304301853425;2039
10227;7557;Level 3;Buildings;99.7119132069814;2018
2331;7589;Level 3;Buildings;41.5888006533306;2007
10290;7674;Level 3;Buildings;99.7119132069814;1979
8957;7718;Level 3;Buildings;408.515844865398;1966
8473;7731;Level 3;Buildings;167.780600855953;1961
2060;8338;Level 3;Buildings;85.9002380771916;1737
1851;8291;Level 3;Buildings;171.64516066484;1755
