inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
6287;780;Level 3;Buildings;93.255727583549;undefined
6213;858;Level 3;Buildings;93.255727583549;11035
9856;1137;Level 3;Buildings;1211.56044599729;10994
6264;2446;Level 3;Buildings;77.9611164598381;10676
4948;2794;Level 3;Buildings;16.0536154466537;10571
9302;3005;Level 3;Buildings;560.445731876338;10502
13622;1075;Level 3;Buildings;7.02506291191276;11005
13630;1081;Level 3;Buildings;2.12132034355964;11005
13632;1082;Level 3;Buildings;2.12132034355964;11005
4829;1944;Level 3;Buildings;25.3017690713575;10821
8741;3105;Level 3;Buildings;395.735875595123;10472
5540;2448;Level 3;Buildings;351.958404149578;10675
6541;402;Level 3;Buildings;184.568433777966;11123
6079;446;Level 3;Buildings;133.196313878126;11118
11143;607;Level 3;Buildings;163.93687351489;11088
6341;481;Level 3;Buildings;157.497916138306;11111
6073;767;Level 3;Buildings;78.2061342248452;11054
8655;1162;Level 3;Buildings;83.2681200949032;10991
8580;1224;Level 3;Buildings;83.2681200949032;10978
8443;1383;Level 3;Buildings;91.6409213691829;10956
4831;1945;Level 3;Buildings;25.3017690713575;10821
5092;1942;Level 3;Buildings;101.082397239072;10822
5192;2225;Level 3;Buildings;94.4653098720702;10738
6428;2187;Level 3;Buildings;77.214019582589;10748
6492;2228;Level 3;Buildings;70.8294654001795;10736
6168;2197;Level 3;Buildings;87.2421926879291;10745
5197;2314;Level 3;Buildings;93.5038276313966;10713
5159;2406;Level 3;Buildings;87.3677623852087;10687
5143;2482;Level 3;Buildings;87.3677623852087;10661
5376;3058;Level 3;Buildings;95.9667010479758;10490
2309;4201;Level 3;Buildings;3018.03102971249;10176
6202;2090;Level 3;Buildings;108.715395155646;10784
6283;2057;Level 3;Buildings;95.3758489195572;10790
6364;2119;Level 3;Buildings;80.9474825418;10769
6095;2361;Level 3;Buildings;81.5885263707868;10700
6060;2451;Level 3;Buildings;86.061373901906;10674
6307;613;Level 3;Buildings;102.12510746498;11085
6206;601;Level 3;Buildings;102.12510746498;11090
6014;803;Level 3;Buildings;78.2061342248452;11047
12043;1009;Level 3;Buildings;137.757704495922;11014
12155;1064;Level 3;Buildings;137.757704495922;11006
8502;1307;Level 3;Buildings;105.998403196467;10968
5160;2044;Level 3;Buildings;93.4356799744629;10794
5196;2130;Level 3;Buildings;93.4356799744629;10764
6130;2287;Level 3;Buildings;81.5885263707868;10721
5108;2557;Level 3;Buildings;93.4439621220257;10638
5460;3060;Level 3;Buildings;97.8394753845758;10489
5301;3017;Level 3;Buildings;92.3175920799941;10497
10608;3835;Level 3;Buildings;92.425644418047;10261
10701;3884;Level 3;Buildings;92.425644418047;10249
10614;4123;Level 3;Buildings;101.77584469606;10197
10572;4121;Level 3;Buildings;101.77584469606;10200
11495;273;Level 3;Buildings;111.580968268079;11135
11415;291;Level 3;Buildings;111.580968268079;11133
11311;313;Level 3;Buildings;123.641235472462;11130
11350;610;Level 3;Buildings;163.93687351489;11086
11635;617;Level 3;Buildings;196.935888789674;11081
11821;670;Level 3;Buildings;155.982177449657;11070
11962;738;Level 3;Buildings;127.254308636265;11058
12059;808;Level 3;Buildings;127.254308636265;11045
12183;911;Level 3;Buildings;135.506232134975;11032
8573;977;Level 3;Buildings;221.925608369551;11022
8390;1458;Level 3;Buildings;91.6409213691829;10940
8369;1570;Level 3;Buildings;95.1314416579786;10915
4910;1991;Level 3;Buildings;86.8716014701345;10807
6554;2298;Level 3;Buildings;70.8294654001795;10718
6317;2361;Level 3;Buildings;77.9611164598381;10699
6043;2528;Level 3;Buildings;82.3097275573556;10647
6040;2620;Level 3;Buildings;82.3097275573556;10621
4937;2768;Level 3;Buildings;16.0536154466537;10581
5915;2770;Level 3;Buildings;198.080601109566;10582
4996;2810;Level 3;Buildings;72.2550394083022;10567
5080;2877;Level 3;Buildings;88.8390729531757;10542
5113;2944;Level 3;Buildings;91.8933892814316;10522
5201;2978;Level 3;Buildings;92.3175920799941;10513
8855;3456;Level 3;Buildings;395.735875595123;10356
10733;4112;Level 3;Buildings;112.292071350274;10201
