inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
6645;10792;Level 3;Buildings;153.317314741074;2570
7223;12246;Level 3;Buildings;173.849699117368;2047
7628;12446;Level 3;Buildings;43.323451835608;1981
6104;12884;Level 3;Buildings;184.072712301791;1829
5281;13010;Level 3;Buildings;67.3485652273016;1781
5221;13033;Level 3;Buildings;67.3485652273016;1773
3214;13670;Level 3;Buildings;59.4177643750516;1523
3281;13712;Level 3;Buildings;26.7963555347457;1504
3190;13725;Level 3;Buildings;59.4177643750516;1500
3535;14198;Level 3;Buildings;34.0150123585295;1331
5774;14923;Level 3;Buildings;44.8083596523547;1126
5250;15043;Level 3;Buildings;36.5095159584255;1104
5279;15064;Level 3;Buildings;36.5095159584255;1097
4737;15186;Level 3;Buildings;198.677919975453;1064
5812;15301;Level 3;Buildings;351.195304728397;1043
4349;10584;Level 3;Buildings;78.4873077011487;2623
2091;10942;Level 3;Buildings;42.4745478708032;2526
8862;11055;Level 3;Buildings;109.52198849077;2483
7543;11149;Level 3;Buildings;179.696115571977;2448
8635;11619;Level 3;Buildings;110.967087349464;2309
7007;11652;Level 3;Buildings;88.2862737249981;2294
5646;11668;Level 3;Buildings;226.155333593255;2286
4861;11606;Level 3;Buildings;82.8845375216772;undefined
7465;12286;Level 3;Buildings;186.075251042818;2031
6472;12420;Level 3;Buildings;91.022725641417;1994
5034;12730;Level 3;Buildings;53.8110373176347;1882
7302;12769;Level 3;Buildings;158.961042022226;1869
5849;12819;Level 3;Buildings;156.837293350761;1854
8607;13409;Level 3;Buildings;39.3658076871989;1630
7312;13386;Level 3;Buildings;57.8326875418234;1636
2028;13660;Level 3;Buildings;98.5578414630726;1529
8136;13954;Level 3;Buildings;67.7010457847348;1421
3102;13974;Level 3;Buildings;127.248680384253;1410
4691;14145;Level 3;Buildings;207.845126146278;1354
7734;14151;Level 3;Buildings;206.858971908832;1351
6987;14174;Level 3;Buildings;124.778325083987;1341
5692;14491;Level 3;Buildings;126.193443016817;1241
5793;14898;Level 3;Buildings;40.5145662134091;1133
2908;15120;Level 3;Buildings;242.362848662062;1080
3246;10259;Level 3;Buildings;376.155339517274;2715
5860;10145;Level 3;Buildings;211.428335321419;2743
7957;10765;Level 3;Buildings;252.671023044337;2577
6739;11682;Level 3;Buildings;174.951008521053;2280
6951;11763;Level 3;Buildings;123.529705515552;2247
4723;11749;Level 3;Buildings;100.867271558773;2257
6299;12075;Level 3;Buildings;176.763600651919;2111
7586;12435;Level 3;Buildings;43.323451835608;1986
1008;12815;Level 3;Buildings;82.3328574035537;1856
6570;15063;Level 3;Buildings;367.706564203623;1098
6837;15777;Level 3;Buildings;758.979333716926;969
6768;16931;Level 3;Buildings;97.1677018547396;693
5502;14078;Level 3;Buildings;274.045397298269;1377
5137;14806;Level 3;Buildings;146.899587175306;1154
5220;14787;Level 3;Buildings;146.899587175306;1159
5690;14694;Level 3;Buildings;119.344222098014;1183
3708;15294;Level 3;Buildings;83.8691207648284;1046
5515;15530;Level 3;Buildings;98.8873706136863;1005
7548;16336;Level 3;Buildings;124.179485550876;866
4883;8628;Level 3;Buildings;408.737408467677;3121
5114;8996;Level 3;Buildings;224.186256476955;3016
4568;9018;Level 3;Buildings;154.039427924357;3008
4766;9010;Level 3;Buildings;237.342805619231;3011
4614;9157;Level 3;Buildings;154.039427924357;2966
5000;9553;Level 3;Buildings;134.759047716077;2845
4788;9712;Level 3;Buildings;268.909363101822;2807
5157;9775;Level 3;Buildings;129.610253585586;2796
6099;10312;Level 3;Buildings;107.509350826459;2698
6227;10327;Level 3;Buildings;146.245163661149;2693
4317;10427;Level 3;Buildings;138.216341395985;2668
4415;10356;Level 3;Buildings;95.2111084399442;2686
4248;10571;Level 3;Buildings;78.4873077011487;2635
6473;10579;Level 3;Buildings;188.156294603854;2626
6240;10669;Level 3;Buildings;248.271084598614;2600
5688;10718;Level 3;Buildings;150.069581953301;2593
5853;10718;Level 3;Buildings;150.069581953301;2592
6845;10725;Level 3;Buildings;153.317314741074;2588
5624;10945;Level 3;Buildings;90.5175739677683;2523
6853;11000;Level 3;Buildings;187.027370869403;2502
5188;10908;Level 3;Buildings;238.942252958569;2539
2042;10926;Level 3;Buildings;42.4745478708032;2532
5552;10984;Level 3;Buildings;90.5175739677683;2507
6272;10964;Level 3;Buildings;92.2113882870504;2516
