inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
9702;7857;Level 3;Buildings;69.0131031576597;5076
10487;7012;Level 3;Buildings;219.10239013516;5169
9893;8499;Level 3;Buildings;32.8873900648633;5007
12841;8601;Level 3;Buildings;32.425030601555;4997
8011;7681;Level 3;Buildings;230.440821354554;5092
10200;8204;Level 3;Buildings;305.690215709378;5037
9826;8358;Level 3;Buildings;109.432396973039;5021
9917;8479;Level 3;Buildings;32.8873900648633;5011
7668;6339;Level 3;Buildings;1333.04660503369;5279
9836;8475;Level 3;Buildings;80.2387996624309;5013
10415;6837;Level 3;Buildings;219.10239013516;5202
10619;6888;Level 3;Buildings;227.797555513958;5187
9929;7149;Level 3;Buildings;300.40973585674;5151
10770;7161;Level 3;Buildings;269.835844208859;5152
9732;7367;Level 3;Buildings;300.40973585674;5127
9474;7912;Level 3;Buildings;235.514629480271;5067
8070;7898;Level 3;Buildings;50.2339465428767;5070
8062;7956;Level 3;Buildings;50.2339465428767;5060
8375;7704;Level 3;Buildings;108.440752389895;5091
8457;7765;Level 3;Buildings;108.440752389895;5083
9681;7917;Level 3;Buildings;69.0131031576597;5065
10101;7903;Level 3;Buildings;305.690215709378;5069
8481;8259;Level 3;Buildings;495.78727802782;5032
9663;8244;Level 3;Buildings;192.832279684019;5033
6649;8304;Level 3;Buildings;1472.54042055974;5029
9424;8391;Level 3;Buildings;310.733275666405;5019
12829;8643;Level 3;Buildings;32.425030601555;4994
12774;8806;Level 3;Buildings;189.006779052376;4985
12667;8854;Level 3;Buildings;204.698713667305;4981
