inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
13637;5291;Level 3;Buildings;41.386492295206;6776
14711;6857;Level 3;Buildings;111.938091413002;6658
7899;9089;Level 3;Buildings;103.942651969137;6478
2194;10227;Level 3;Buildings;81.8779711533823;6353
2211;10664;Level 3;Buildings;479.134945749266;6309
1911;8870;Level 3;Buildings;208.801344750925;6505
13688;3741;Level 3;Buildings;65.3781290906654;6901
13573;5388;Level 3;Buildings;97.1485995093553;6769
14010;5435;Level 3;Buildings;24.3804990591461;6765
12041;5430;Level 3;Buildings;49.5217067947892;6766
12739;5760;Level 3;Buildings;44.8001430359181;6731
14200;5854;Level 3;Buildings;51.9294630133773;6723
14197;5901;Level 3;Buildings;51.9294630133773;6719
10687;6111;Level 3;Buildings;166.544660359286;6709
12785;6134;Level 3;Buildings;197.499291413922;6705
11841;6213;Level 3;Buildings;136.799038328014;6696
10693;6304;Level 3;Buildings;101.193046034036;6690
12388;7079;Level 3;Buildings;256.461952877484;6642
12352;7425;Level 3;Buildings;82.53242870974;6619
3380;7751;Level 3;Buildings;144.111748532726;6599
3518;7790;Level 3;Buildings;144.111748532726;6594
8437;9139;Level 3;Buildings;393.019756659198;6466
10927;1059;Level 3;Buildings;3789.54570414151;7871
13648;5458;Level 3;Buildings;97.1485995093553;6761
13986;5440;Level 3;Buildings;24.3804990591461;6763
10598;6271;Level 3;Buildings;101.193046034036;6691
11343;6370;Level 3;Buildings;226.266834888707;6686
11315;6619;Level 3;Buildings;226.266834888707;6675
9405;6933;Level 3;Buildings;117.24519082021;6652
14070;5996;Level 3;Buildings;157.109245335739;6713
12864;5732;Level 3;Buildings;68.3315349528417;6733
10535;6600;Level 3;Buildings;95.7155697353991;6676
11749;7188;Level 3;Buildings;49.4916716659913;6631
10106;7591;Level 3;Buildings;134.263726449685;6613
8837;7699;Level 3;Buildings;132.082131996285;6605
4240;8212;Level 3;Buildings;327.929400325593;6561
4440;8403;Level 3;Buildings;241.564937327439;6541
6389;8616;Level 3;Buildings;90.8134412780102;6522
5622;8455;Level 3;Buildings;174.518240264313;6538
6306;8581;Level 3;Buildings;90.8134412780102;6523
2120;8917;Level 3;Buildings;208.801344750925;6500
7856;9196;Level 3;Buildings;104.751894221894;6457
5151;9711;Level 3;Buildings;220.690942793633;6404
2322;9724;Level 3;Buildings;282.306579588435;6402
2587;9790;Level 3;Buildings;282.306579588435;6393
3609;10285;Level 3;Buildings;155.322444043944;6347
14096;4473;Level 3;Buildings;137.006633274853;6830
14358;4750;Level 3;Buildings;284.217314817718;6815
14578;5020;Level 3;Buildings;159.176098990195;6798
14398;5060;Level 3;Buildings;154.257986687862;6797
13789;5241;Level 3;Buildings;103.329243489974;6781
14023;5332;Level 3;Buildings;138.638251765669;6775
11844;5781;Level 3;Buildings;235.502927608561;6728
13260;5501;Level 3;Buildings;250.815416137376;6754
14244;5805;Level 3;Buildings;62.7153032513009;6727
10521;6036;Level 3;Buildings;177.001904451929;6712
15097;6440;Level 3;Buildings;87.6909992581297;6685
10258;6552;Level 3;Buildings;230.347863414547;6677
5738;6479;Level 3;Buildings;829.073980511569;6682
16695;6714;Level 3;Buildings;237.143713102523;6671
15425;6657;Level 3;Buildings;343.342456000953;6672
15155;6766;Level 3;Buildings;273.437322273567;6669
16883;6854;Level 3;Buildings;237.143713102523;6659
9502;6900;Level 3;Buildings;117.24519082021;6655
13540;6891;Level 3;Buildings;918.388179211435;6657
10883;7172;Level 3;Buildings;76.1063583859858;6634
11773;7132;Level 3;Buildings;49.4916716659913;6639
6315;7085;Level 3;Buildings;829.073980511569;6641
10184;7478;Level 3;Buildings;134.263726449685;6618
8884;7549;Level 3;Buildings;132.082131996285;6615
12427;7544;Level 3;Buildings;137.76737406609;6616
2623;7774;Level 3;Buildings;22.3078250050515;6597
3633;7887;Level 3;Buildings;215.236261052498;6589
6789;7955;Level 3;Buildings;554.68933274984;6584
2994;7991;Level 3;Buildings;318.960277704408;6576
3326;8010;Level 3;Buildings;283.574156150459;6575
6463;8475;Level 3;Buildings;101.800579579223;6535
7190;8243;Level 3;Buildings;618.010926562586;6555
5544;8537;Level 3;Buildings;174.518240264313;6527
6359;8477;Level 3;Buildings;101.800579579223;6534
7812;9061;Level 3;Buildings;103.942651969137;6483
4451;10276;Level 3;Buildings;444.371633666917;6348
13796;3514;Level 3;Buildings;64.5924913269635;6941
13778;3586;Level 3;Buildings;64.5924913269635;6926
13769;3649;Level 3;Buildings;82.8201735065104;6920
13681;3667;Level 3;Buildings;65.3781290906654;6915
14032;4358;Level 3;Buildings;171.685557858265;6835
14075;4613;Level 3;Buildings;137.006633274853;6823
14132;5093;Level 3;Buildings;48.9928978256927;6793
14080;5127;Level 3;Buildings;48.9928978256927;6792
14067;5176;Level 3;Buildings;84.1516891229418;6786
14141;5173;Level 3;Buildings;71.5066658963921;6787
13935;5190;Level 3;Buildings;80.5218398792381;6783
14272;5066;Level 3;Buildings;127.328592137851;6795
12089;5063;Level 3;Buildings;317.629484725463;6796
13859;5224;Level 3;Buildings;80.5218398792381;6782
13096;5667;Level 3;Buildings;167.49234368131;6740
13621;5334;Level 3;Buildings;41.386492295206;6773
14911;5438;Level 3;Buildings;164.827961839757;6764
12808;5390;Level 3;Buildings;181.791819816869;6768
14753;5352;Level 3;Buildings;98.0759355123959;6770
12621;5464;Level 3;Buildings;153.720633768368;6760
12545;5600;Level 3;Buildings;65.1191543225777;6744
12569;5645;Level 3;Buildings;49.3990085569198;6741
12289;5614;Level 3;Buildings;226.199302663129;6743
12592;5685;Level 3;Buildings;49.3990085569198;6737
12787;5763;Level 3;Buildings;44.8001430359181;6730
11822;5502;Level 3;Buildings;177.584991117284;6753
12969;5468;Level 3;Buildings;174.859260976631;6759
14655;5415;Level 3;Buildings;98.0759355123959;6767
12052;5482;Level 3;Buildings;49.5217067947892;6756
