inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
6406;6542;Level 3;Buildings;142.771773047949;4651
6564;6873;Level 3;Buildings;181.818768673972;4628
6245;6953;Level 3;Buildings;68.0783333309433;4624
9218;2889;Level 3;Buildings;145.89829616692;4875
6249;6024;Level 3;Buildings;565.150081669498;4680
6321;6606;Level 3;Buildings;142.771773047949;4645
6261;6882;Level 3;Buildings;52.7660783193606;4627
8707;2090;Level 3;Buildings;67.6757178190057;4937
8638;2076;Level 3;Buildings;67.6757178190057;4941
8604;2210;Level 3;Buildings;113.99516706578;4921
8716;2217;Level 3;Buildings;114.261950419146;4920
9277;3006;Level 3;Buildings;145.89829616692;4866
8083;4340;Level 3;Buildings;628.298456833862;4785
8243;4974;Level 3;Buildings;121.877671437398;4729
8049;5034;Level 3;Buildings;199.51159046262;4726
7243;5076;Level 3;Buildings;477.183127782669;4722
8331;5061;Level 3;Buildings;121.877671437398;4724
7014;6062;Level 3;Buildings;635.695752369525;4679
6664;6560;Level 3;Buildings;120.062446488754;4648
6254;6835;Level 3;Buildings;52.7660783193606;4630
6237;7025;Level 3;Buildings;71.9420549552674;4621
6195;7078;Level 3;Buildings;69.2671362991296;4619
6084;7162;Level 3;Buildings;73.06737150394;4614
6453;7269;Level 3;Buildings;191.609784496263;4609
6029;7523;Level 3;Buildings;142.713682086702;4594
6078;7677;Level 3;Buildings;76.2587132304471;4583
6014;7724;Level 3;Buildings;76.2587132304471;4581
6782;4955;Level 3;Buildings;477.183127782669;4731
6584;6670;Level 3;Buildings;120.062446488754;4641
6143;7121;Level 3;Buildings;69.2671362991296;4617
795;7072;Level 3;Buildings;245.171139212624;4620
582;7292;Level 3;Buildings;111.324889004071;4608
623;7224;Level 3;Buildings;111.324889004071;4610
394;7400;Level 3;Buildings;100.790249847836;4602
6325;7466;Level 3;Buildings;84.8226834289389;4598
6260;7528;Level 3;Buildings;84.8226834289389;4592
6219;7580;Level 3;Buildings;93.7736408624624;4589
315;7453;Level 3;Buildings;100.790249847836;4600
558;7572;Level 3;Buildings;279.636026073773;4587
