inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
6622;6942;Level 3;Buildings;448.126221632353;5894
10058;8527;Level 3;Buildings;141.444270002552;5588
7658;5949;Level 3;Buildings;81.1144089241304;6127
7887;6257;Level 3;Buildings;404.605754648505;6047
9850;6276;Level 3;Buildings;133.664205313841;6042
8336;6413;Level 3;Buildings;472.835018143661;6002
5183;7901;Level 3;Buildings;75.0705192924383;5717
5258;8392;Level 3;Buildings;68.5786475657711;5615
4339;12096;Level 3;Buildings;59.8858952011838;5339
3783;12337;Level 3;Buildings;217.018954299705;5327
3901;12633;Level 3;Buildings;82.8784818168629;5308
4937;12717;Level 3;Buildings;147.537745096547;5305
9108;1052;Level 3;Buildings;3849.00739798223;6645
9061;6026;Level 3;Buildings;218.923629230331;6108
6172;6863;Level 3;Buildings;448.126221632353;5909
4975;7512;Level 3;Buildings;90.865362001493;5815
5055;7531;Level 3;Buildings;90.865362001493;5811
5719;8267;Level 3;Buildings;204.717430052271;5635
5994;7664;Level 3;Buildings;224.940031894425;5776
5219;7998;Level 3;Buildings;99.621137860207;5691
9970;8604;Level 3;Buildings;81.9318946992317;5575
6806;13559;Level 3;Buildings;698.758619296907;5246
6582;14247;Level 3;Buildings;190.406650903136;5133
3075;10859;Level 3;Buildings;15.4377814410419;5400
3059;10870;Level 3;Buildings;15.4377814410419;5398
3095;10881;Level 3;Buildings;18.9571773396784;5396
4540;12300;Level 3;Buildings;84.0527072810081;5330
4731;13785;Level 3;Buildings;47.8153956193914;5195
3822;13001;Level 3;Buildings;288.78334362059;5291
9094;4870;Level 3;Buildings;190.484626539831;6296
8940;4999;Level 3;Buildings;190.484626539831;6292
7367;5117;Level 3;Buildings;155.442378959049;6287
9339;5159;Level 3;Buildings;385.764473511606;6286
9108;5465;Level 3;Buildings;387.516170877032;6231
8882;7440;Level 3;Buildings;204.450465574743;5824
5877;7474;Level 3;Buildings;186.481772528563;5820
8871;7654;Level 3;Buildings;204.450465574743;5781
4959;7831;Level 3;Buildings;177.524755763886;5738
5917;8478;Level 3;Buildings;59.927368581386;5600
5860;8511;Level 3;Buildings;46.2426155572742;5591
9885;8606;Level 3;Buildings;81.9318946992317;5574
8153;9906;Level 3;Buildings;942.683088111762;5470
12343;10540;Level 3;Buildings;140.642808370007;5430
12334;10674;Level 3;Buildings;140.642808370007;5418
5465;10783;Level 3;Buildings;84.555488677693;5407
5394;10863;Level 3;Buildings;84.555488677693;5399
3079;10871;Level 3;Buildings;16.1616003205246;5397
3155;10958;Level 3;Buildings;119.062471133897;5390
12779;11084;Level 3;Buildings;607.004248424089;5385
4765;13284;Level 3;Buildings;68.2690221031337;5277
4947;13285;Level 3;Buildings;105.008314395505;5276
3386;13878;Level 3;Buildings;305.12514234579;5179
6884;14394;Level 3;Buildings;78.2427520530393;5117
8374;5076;Level 3;Buildings;404.455759230591;6290
7487;5184;Level 3;Buildings;155.442378959049;6285
7744;5321;Level 3;Buildings;259.071452656505;6263
8510;5397;Level 3;Buildings;404.455759230591;6256
7617;5895;Level 3;Buildings;81.1144089241304;6139
7705;5892;Level 3;Buildings;82.0134322980005;6140
9216;6212;Level 3;Buildings;218.923629230331;6072
7488;6000;Level 3;Buildings;62.1225161119951;6115
7509;6061;Level 3;Buildings;62.1225161119951;6103
7137;6058;Level 3;Buildings;338.300696938981;6098
9760;6325;Level 3;Buildings;93.5472410618699;6027
9803;6418;Level 3;Buildings;93.5472410618699;6001
6061;7369;Level 3;Buildings;171.873991086696;5837
6218;7464;Level 3;Buildings;171.873991086696;5825
5774;7704;Level 3;Buildings;251.340796130507;5765
5097;7935;Level 3;Buildings;75.0705192924383;5709
8208;8082;Level 3;Buildings;229.985623161355;5665
8248;8334;Level 3;Buildings;229.985623161355;5624
5485;8341;Level 3;Buildings;184.805144533025;5623
5321;8385;Level 3;Buildings;68.5786475657711;5617
5783;8462;Level 3;Buildings;82.6186719780768;5603
