inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
5283;6808;Level 3;Buildings;89.4754267023683;9428
5084;7454;Level 3;Buildings;93.6089532081366;9358
3873;8168;Level 3;Buildings;92.3500173365797;9249
1159;9004;Level 3;Buildings;64.6653426154492;9140
1222;9044;Level 3;Buildings;84.6827981106162;9137
4434;5473;Level 3;Buildings;82.472315012485;9547
5077;5485;Level 3;Buildings;147.292731876805;9545
4365;6144;Level 3;Buildings;106.333901493095;9489
5054;6375;Level 3;Buildings;97.2315535337609;9470
4414;6538;Level 3;Buildings;55.4620033013538;9451
5230;6622;Level 3;Buildings;91.4265335927409;9443
3831;8443;Level 3;Buildings;92.5335686276991;9204
3992;8548;Level 3;Buildings;88.9959776673695;9187
4185;8810;Level 3;Buildings;92.1580887576952;9150
4225;8909;Level 3;Buildings;100.268643538038;9144
1310;3208;Level 3;Buildings;18.7061205497038;9609
1205;3218;Level 3;Buildings;87.7213504584114;9608
1305;3226;Level 3;Buildings;18.7061205497038;9607
1301;3245;Level 3;Buildings;19.2595350663275;9605
1162;3312;Level 3;Buildings;87.7213504584114;9601
1106;3369;Level 3;Buildings;70.9964477117481;9597
1014;3413;Level 3;Buildings;70.9964477117481;9596
1358;3418;Level 3;Buildings;207.904895182697;9595
1044;3512;Level 3;Buildings;109.393358652343;9591
5071;6271;Level 3;Buildings;95.5250915008597;9478
5000;7875;Level 3;Buildings;81.5959899579464;9297
5268;8031;Level 3;Buildings;86.93837577114;9274
4020;8630;Level 3;Buildings;88.9959776673695;9174
3007;5253;Level 3;Buildings;975.746623499322;9549
4424;5828;Level 3;Buildings;99.2020603857829;9517
4039;5807;Level 3;Buildings;100.46093760003;9519
3756;5854;Level 3;Buildings;122.984360857685;9512
3987;5899;Level 3;Buildings;100.46093760003;9510
5233;6064;Level 3;Buildings;92.8440234413113;9496
3903;6103;Level 3;Buildings;94.9859300804214;9493
5018;6177;Level 3;Buildings;95.5250915008597;9486
3889;6303;Level 3;Buildings;97.960271012905;9476
5247;6531;Level 3;Buildings;91.4265335927409;9452
3664;6382;Level 3;Buildings;97.1660782534835;9469
4173;6502;Level 3;Buildings;93.9666829110072;9455
4074;6554;Level 3;Buildings;106.075903612033;9449
3893;6499;Level 3;Buildings;99.8460612364157;9456
4435;6444;Level 3;Buildings;65.1394894364398;9461
4364;6552;Level 3;Buildings;55.4620033013538;9450
4362;6645;Level 3;Buildings;88.6948795112673;9440
3877;6711;Level 3;Buildings;108.885115164999;9436
3961;6883;Level 3;Buildings;106.995736542544;9420
4600;6911;Level 3;Buildings;98.0320399404337;9415
5245;6893;Level 3;Buildings;89.4754267023683;9418
4204;6892;Level 3;Buildings;96.479416016675;9419
4802;6931;Level 3;Buildings;91.8077621639587;9412
4226;6988;Level 3;Buildings;100.147280036651;9406
4229;7084;Level 3;Buildings;104.371446627362;9398
4368;7060;Level 3;Buildings;110.211770526453;9399
5236;7103;Level 3;Buildings;129.442916673459;9396
4676;7095;Level 3;Buildings;93.9131111625052;9397
3966;7155;Level 3;Buildings;107.189901313539;9394
