inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
5616;261;Level 3;Buildings;38.3651292608996;11108
5640;294;Level 3;Buildings;38.3651292608996;11101
5841;298;Level 3;Buildings;54.3872339570969;11100
5865;362;Level 3;Buildings;17.3912247932434;11084
5918;412;Level 3;Buildings;18.030575520614;11071
5905;419;Level 3;Buildings;18.030575520614;11069
2285;1153;Level 3;Buildings;431.225688161073;10949
6759;3149;Level 3;Buildings;92.5492176763614;10375
5563;4096;Level 3;Buildings;62.6262187009447;10138
4462;5742;Level 3;Buildings;210.491985744164;9775
2450;391;Level 3;Buildings;633.250099694911;11073
6989;2244;Level 3;Buildings;180.306762942007;10658
7656;2972;Level 3;Buildings;18.842678305464;10434
7615;2985;Level 3;Buildings;4.875;10430
4480;4627;Level 3;Buildings;94.5701466720734;10008
5122;4045;Level 3;Buildings;63.1153846530353;10156
4390;4402;Level 3;Buildings;99.5375315734931;10059
6947;1050;Level 3;Buildings;621.390528092721;10967
7240;2824;Level 3;Buildings;242.432258282074;10483
5443;4598;Level 3;Buildings;192.888014127277;10015
2287;7189;Level 3;Buildings;103.733085585622;9633
6135;119;Level 3;Buildings;234.49110085904;11127
5875;342;Level 3;Buildings;12.8510553293421;11091
5883;355;Level 3;Buildings;12.8510553293421;11089
5890;364;Level 3;Buildings;14.6099671283217;undefined
5887;387;Level 3;Buildings;14.6099671283217;11076
5804;797;Level 3;Buildings;130.132936584852;11008
5861;962;Level 3;Buildings;130.132936584852;10981
2610;1430;Level 3;Buildings;96.4113353166122;10889
6861;1663;Level 3;Buildings;421.432277787309;10827
7760;2317;Level 3;Buildings;48.7897276140622;10634
7452;2592;Level 3;Buildings;125.112553520748;10550
7485;2622;Level 3;Buildings;125.112553520748;10544
6560;2862;Level 3;Buildings;296.434813032459;10465
6586;3220;Level 3;Buildings;98.8242210075054;10351
5528;3524;Level 3;Buildings;78.8780660816702;10276
5833;3493;Level 3;Buildings;190.134701369612;10283
5347;3887;Level 3;Buildings;63.3275171621886;10193
5085;4114;Level 3;Buildings;63.1153846530353;10131
5370;4226;Level 3;Buildings;55.939162041387;10104
5283;4178;Level 3;Buildings;75.1190478679;10114
4115;4852;Level 3;Buildings;45.5741640011108;9955
3236;5367;Level 3;Buildings;158.209445114052;9844
3193;6480;Level 3;Buildings;246.687765940901;9687
2369;7106;Level 3;Buildings;103.733085585622;9637
6185;1906;Level 3;Buildings;305.387289438012;10755
6566;2082;Level 3;Buildings;240.939809566545;10710
6673;2572;Level 3;Buildings;296.434813032459;10558
5798;329;Level 3;Buildings;52.7621021585179;11094
3056;714;Level 3;Buildings;630.366976755297;11025
2693;1379;Level 3;Buildings;96.4113353166122;10901
6487;1876;Level 3;Buildings;240.939809566545;10765
7632;1986;Level 3;Buildings;266.619315319813;10733
7094;2269;Level 3;Buildings;180.306762942007;10651
7731;2263;Level 3;Buildings;48.7897276140622;10652
7653;2379;Level 3;Buildings;85.672666574308;10618
7357;2577;Level 3;Buildings;144.64123455083;10555
6255;3112;Level 3;Buildings;252.637513943119;10383
6500;3163;Level 3;Buildings;98.8242210075054;10365
5550;3796;Level 3;Buildings;158.168414160547;10222
6894;3011;Level 3;Buildings;157.314508833736;10419
5608;3449;Level 3;Buildings;78.8780660816702;10295
5714;3637;Level 3;Buildings;190.134701369612;10248
5478;3897;Level 3;Buildings;74.1708678067311;undefined
5515;4129;Level 3;Buildings;62.6262187009447;10129
5050;4194;Level 3;Buildings;84.2167107814813;10111
5186;4356;Level 3;Buildings;158.347418922334;10073
5295;4448;Level 3;Buildings;155.71630249274;10050
5064;4776;Level 3;Buildings;218.765758120047;9972
5089;5055;Level 3;Buildings;237.478019604399;9913
5392;3894;Level 3;Buildings;63.3275171621886;10191
4869;4046;Level 3;Buildings;233.630108574181;10155
5372;4168;Level 3;Buildings;55.939162041387;10119
5521;4171;Level 3;Buildings;75.8095589657246;10116
4944;4284;Level 3;Buildings;166.050033132499;10090
4343;4282;Level 3;Buildings;99.5375315734931;10092
5388;4283;Level 3;Buildings;88.3794780036636;10091
4541;4716;Level 3;Buildings;94.5701466720734;9988
4147;4825;Level 3;Buildings;45.5741640011108;9961
3947;4992;Level 3;Buildings;236.726206036498;9923
4920;5243;Level 3;Buildings;237.478019604399;9868
4695;5130;Level 3;Buildings;287.486325196659;9895
3677;5424;Level 3;Buildings;57.4288115012717;9837
3799;5131;Level 3;Buildings;236.726206036498;9894
3365;5999;Level 3;Buildings;242.626796651872;9739
4622;5530;Level 3;Buildings;210.491985744164;9807
3267;6151;Level 3;Buildings;201.344446282962;9721
3412;6245;Level 3;Buildings;201.344446282962;9707
3651;6907;Level 3;Buildings;15.1161191924807;9654
2447;7080;Level 3;Buildings;117.050057441946;9638
7640;2975;Level 3;Buildings;14.1762851199543;10433
7621;2985;Level 3;Buildings;7.646798883406;10433
7609;2988;Level 3;Buildings;4.875;10430
7573;2996;Level 3;Buildings;35.2537912854777;10425
7515;2992;Level 3;Buildings;68.0554037020207;10428
7207;3087;Level 3;Buildings;242.432258282074;10397
6831;3230;Level 3;Buildings;92.5492176763614;10350
67;3260;Level 3;Buildings;3053.05138650332;10340
6425;3288;Level 3;Buildings;174.796278657357;10330
5277;4908;Level 3;Buildings;218.765758120047;9946
3631;5405;Level 3;Buildings;57.4288115012717;9842
3232;5501;Level 3;Buildings;158.209445114052;9816
4865;5636;Level 3;Buildings;211.352507376236;9794
3659;6887;Level 3;Buildings;15.1161191924807;9654
