inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
6624;3880;Level 3;Buildings;487.982334802214;4944
10380;2326;Level 3;Buildings;249.476607075016;5031
8143;4021;Level 3;Buildings;235.100944056945;4929
7615;4055;Level 3;Buildings;67.0423823901608;4926
6880;4298;Level 3;Buildings;154.557306637694;4903
6858;4509;Level 3;Buildings;226.103252501474;4896
7707;4600;Level 3;Buildings;88.9676735837853;4892
7190;5302;Level 3;Buildings;41.4283364170069;4829
7698;5454;Level 3;Buildings;203.456498769704;4806
7473;5475;Level 3;Buildings;203.456498769704;4804
7723;3686;Level 3;Buildings;207.595205595898;4956
10236;3834;Level 3;Buildings;428.399201152509;4949
9825;3871;Level 3;Buildings;428.399201152509;4945
3639;4010;Level 3;Buildings;123.183042353502;4934
7980;4172;Level 3;Buildings;46.0846565477019;4913
7782;4389;Level 3;Buildings;163.999656539959;4899
7654;4467;Level 3;Buildings;69.7002519544883;4898
7597;4526;Level 3;Buildings;58.142486298824;4895
6586;4744;Level 3;Buildings;42.7697320091505;4878
7299;5412;Level 3;Buildings;124.043528976101;4813
11241;1520;Level 3;Buildings;132.106796908996;5119
10373;2558;Level 3;Buildings;249.476607075016;5009
7611;3982;Level 3;Buildings;67.0423823901608;4935
7687;4021;Level 3;Buildings;90.0682038841204;4930
7178;4584;Level 3;Buildings;314.945925079354;4893
11117;1562;Level 3;Buildings;132.106796908996;5114
11372;1734;Level 3;Buildings;239.701496247131;5095
7594;4116;Level 3;Buildings;80.6809624610074;4916
7913;4170;Level 3;Buildings;46.0846565477019;4914
7886;4205;Level 3;Buildings;67.8849089430148;4911
7615;4259;Level 3;Buildings;76.5181621767027;4905
7696;4233;Level 3;Buildings;76.5181621767027;4909
7757;3860;Level 3;Buildings;152.039877218103;4947
7530;3950;Level 3;Buildings;86.9348079412918;4939
3660;3948;Level 3;Buildings;123.183042353502;4940
7535;4013;Level 3;Buildings;94.3600423421573;4931
7065;4238;Level 3;Buildings;154.557306637694;4907
7261;4256;Level 3;Buildings;224.09502535305;4906
7516;4364;Level 3;Buildings;143.186847497556;4902
7553;4554;Level 3;Buildings;58.142486298824;4894
7644;4783;Level 3;Buildings;174.596013232173;4873
7496;4865;Level 3;Buildings;182.131823251229;4869
6937;5177;Level 3;Buildings;148.996454276739;4843
6657;5274;Level 3;Buildings;62.9974472386188;4832
7209;5252;Level 3;Buildings;41.4283364170069;4834
6646;5339;Level 3;Buildings;54.401531781568;4826
6785;5347;Level 3;Buildings;62.5294287025994;4825
6969;5367;Level 3;Buildings;46.0098954814969;4822
6930;5388;Level 3;Buildings;46.0098954814969;4820
6641;5394;Level 3;Buildings;52.7514786131944;4819
6808;5415;Level 3;Buildings;65.5115942612951;4816
6754;5436;Level 3;Buildings;65.690537162462;4809
6660;5443;Level 3;Buildings;52.7514786131944;4808
6686;5527;Level 3;Buildings;90.0798340096173;4801
7606;4636;Level 3;Buildings;88.9676735837853;4889
6627;4761;Level 3;Buildings;42.7697320091505;4874
6948;4982;Level 3;Buildings;233.518131969408;4861
6719;5250;Level 3;Buildings;58.6948428975887;4835
6756;5296;Level 3;Buildings;58.6948428975887;4830
7936;5396;Level 3;Buildings;46.9497606814291;4818
7998;5419;Level 3;Buildings;66.1025243993874;4811
7970;5434;Level 3;Buildings;46.9497606814291;4810
7845;6528;Level 3;Buildings;1117.41613092075;4758
