inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
5530;1918;Level 3;Buildings;73.2515977347815;6224
4084;3546;Level 3;Buildings;112.473154922418;5858
2952;6011;Level 3;Buildings;21.691735357887;5478
1260;7139;Level 3;Buildings;78.7194004005062;5412
5102;1848;Level 3;Buildings;87.1842225008934;6243
5208;2612;Level 3;Buildings;77.4236270200755;6059
5157;1807;Level 3;Buildings;47.0673934589678;6254
5455;1981;Level 3;Buildings;73.2515977347815;6210
5701;1823;Level 3;Buildings;72.7058081895077;6251
4809;3456;Level 3;Buildings;124.947778197409;5875
2904;4178;Level 3;Buildings;62.6574125877176;5747
3313;4538;Level 3;Buildings;167.656588669309;5650
7196;4522;Level 3;Buildings;288.902918816393;5654
9487;4833;Level 3;Buildings;341.998842762467;5606
7597;4690;Level 3;Buildings;306.130538496528;5628
7543;800;Level 3;Buildings;107.015164159329;6325
5601;846;Level 3;Buildings;73.8266391338662;6319
5999;1063;Level 3;Buildings;288.840635997016;6308
6170;1339;Level 3;Buildings;288.840635997016;6294
4234;3065;Level 3;Buildings;207.136290670146;5944
4495;3310;Level 3;Buildings;133.009998025786;5899
3310;3864;Level 3;Buildings;92.0367889714318;5819
7440;4439;Level 3;Buildings;288.902918816393;5674
9130;4675;Level 3;Buildings;272.644069464775;5633
2970;6020;Level 3;Buildings;21.691735357887;5476
1317;7127;Level 3;Buildings;78.7194004005062;5413
8038;409;Level 3;Buildings;102.647483749026;6378
8111;456;Level 3;Buildings;102.647483749026;6374
7687;696;Level 3;Buildings;114.918627727951;6345
7808;734;Level 3;Buildings;114.918627727951;6338
7918;864;Level 3;Buildings;192.517082587243;6317
7146;531;Level 3;Buildings;145.1147186227;6365
5960;570;Level 3;Buildings;404.884373638798;6360
7057;608;Level 3;Buildings;145.1147186227;6354
5739;1064;Level 3;Buildings;220.278940961011;6306
5566;900;Level 3;Buildings;73.8266391338662;6315
7530;929;Level 3;Buildings;107.015164159329;6313
5737;1771;Level 3;Buildings;72.7058081895077;6257
5937;1785;Level 3;Buildings;180.454059134888;6255
5210;1756;Level 3;Buildings;47.0673934589678;6258
5476;1807;Level 3;Buildings;117.549217062351;6253
4860;2290;Level 3;Buildings;195.76629532899;6137
5041;2415;Level 3;Buildings;120.153834939206;6111
5132;2506;Level 3;Buildings;98.0356788508005;6084
5015;2598;Level 3;Buildings;111.313583007931;6065
5149;2611;Level 3;Buildings;77.4236270200755;6060
4377;3209;Level 3;Buildings;157.463651561836;5915
3023;6054;Level 3;Buildings;79.4370771485912;5475
1008;6988;Level 3;Buildings;150.819657893871;5423
1091;7105;Level 3;Buildings;135.237957112683;5415
4598;3397;Level 3;Buildings;133.009998025786;5886
3936;3541;Level 3;Buildings;112.473154922418;5859
4740;3518;Level 3;Buildings;124.947778197409;5866
4240;3535;Level 3;Buildings;158.027752545036;5861
3315;3765;Level 3;Buildings;92.0367889714318;5835
3005;3959;Level 3;Buildings;103.236933287511;5802
3016;4056;Level 3;Buildings;103.236933287511;5780
2866;4126;Level 3;Buildings;62.6574125877176;5756
2683;4327;Level 3;Buildings;271.397472305838;5706
3287;4360;Level 3;Buildings;167.656588669309;5697
8985;4512;Level 3;Buildings;272.644069464775;5657
2328;4455;Level 3;Buildings;378.132702513933;5670
2045;4789;Level 3;Buildings;378.132702513933;5613
3231;5992;Level 3;Buildings;210.530002587214;5479
