inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
20936;1067;Level 3;Buildings;246.214053564528;9342
11142;3237;Level 3;Buildings;98.9279510775534;9006
7754;3443;Level 3;Buildings;8.53541479865653;8953
8435;4347;Level 3;Buildings;126.078127434747;8704
20265;640;Level 3;Buildings;17.9032930276671;9393
20249;645;Level 3;Buildings;3.64005494464026;9393
20245;646;Level 3;Buildings;3.64005494464026;9393
20242;647;Level 3;Buildings;3.16227766016838;9393
20240;648;Level 3;Buildings;3.16227766016838;9393
9485;2881;Level 3;Buildings;178.21034922866;9062
7812;3389;Level 3;Buildings;17.5194368024193;8968
7753;3445;Level 3;Buildings;8.53541479865653;8953
14444;3693;Level 3;Buildings;128.704147497417;8894
9096;3691;Level 3;Buildings;157.519447923525;8895
11600;4945;Level 3;Buildings;253.28802752224;8424
14469;5781;Level 3;Buildings;52.1760091607526;8107
14536;5789;Level 3;Buildings;35.9091805309432;8103
13908;5831;Level 3;Buildings;50.2781958265083;8079
14244;5877;Level 3;Buildings;58.5283130431319;8056
14768;5832;Level 3;Buildings;71.1470478476026;8078
14685;5917;Level 3;Buildings;46.6667997234964;8014
14034;5898;Level 3;Buildings;64.7029088080499;8030
15179;5916;Level 3;Buildings;102.555775579523;8016
14462;5884;Level 3;Buildings;48.4736074866256;8052
14747;5976;Level 3;Buildings;41.2846321068749;7981
15193;6033;Level 3;Buildings;98.3701890175585;7941
11470;6037;Level 3;Buildings;67.6415424729115;7952
11625;6047;Level 3;Buildings;65.8498852011311;7928
13872;6014;Level 3;Buildings;59.9256953477744;7957
14902;6053;Level 3;Buildings;99.1452864877668;7923
14336;6010;Level 3;Buildings;70.2190412852634;7960
12217;6073;Level 3;Buildings;103.687444809352;7897
14666;6164;Level 3;Buildings;85.3844203998678;7840
12405;6163;Level 3;Buildings;97.6766695828875;7841
14758;6421;Level 3;Buildings;61.6938631479372;7690
16037;4371;Level 3;Buildings;136.207268973743;8683
14312;3662;Level 3;Buildings;123.347758071735;8900
8154;3738;Level 3;Buildings;99.5722003130822;8888
12232;6331;Level 3;Buildings;65.7353843596232;7745
13787;4326;Level 3;Buildings;128.939114295876;8729
15934;6054;Level 3;Buildings;78.5017627957863;7921
5093;6065;Level 3;Buildings;309.811549524274;7906
20211;656;Level 3;Buildings;133.043152475181;9393
18119;1039;Level 3;Buildings;135.034918760331;9344
17716;1266;Level 3;Buildings;29.313717792316;9314
8843;2756;Level 3;Buildings;69.9821482729724;9094
9066;2830;Level 3;Buildings;101.342718341384;9075
9643;2973;Level 3;Buildings;90.1755470979487;9044
18225;3201;Level 3;Buildings;637.176464882716;9010
8774;3502;Level 3;Buildings;127.260386511837;8938
7811;3391;Level 3;Buildings;17.5194368024193;8968
11182;3297;Level 3;Buildings;110.422470585085;8992
9814;4099;Level 3;Buildings;426.668943697893;8825
7876;3439;Level 3;Buildings;105.591667835984;8957
11097;3367;Level 3;Buildings;117.166408411371;8977
8857;3391;Level 3;Buildings;127.260386511837;8967
8493;3503;Level 3;Buildings;257.942307922721;8937
12293;3463;Level 3;Buildings;180.947709035304;8948
