inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
7524;7098;Level 3;Buildings;61.8072732326489;4133
7626;6861;Level 3;Buildings;266.40675164012;4142
8703;4865;Level 3;Buildings;1509.22748846637;4192
6775;6317;Level 3;Buildings;264.319237552627;4151
6768;5682;Level 3;Buildings;88.2992292676128;4174
6829;5764;Level 3;Buildings;38.1030207249706;4170
6848;5805;Level 3;Buildings;38.1030207249706;4168
7237;5857;Level 3;Buildings;107.38545114347;4164
7655;6015;Level 3;Buildings;144.242564562364;4159
7435;5757;Level 3;Buildings;211.789464713029;4171
7608;5873;Level 3;Buildings;144.242564562364;4162
7222;5939;Level 3;Buildings;107.38545114347;4160
6535;6276;Level 3;Buildings;264.319237552627;4152
7043;6405;Level 3;Buildings;300.005099928677;4150
7424;7094;Level 3;Buildings;67.588151248446;4135
7620;7121;Level 3;Buildings;61.8072732326489;4132
