inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
6270;6143;Level 3;Buildings;61.8073876531097;5154
5379;6575;Level 3;Buildings;181.941164846265;5107
1418;2164;Level 3;Buildings;276.718291209869;5464
5922;6904;Level 3;Buildings;352.297669837838;5071
5238;7045;Level 3;Buildings;87.0680819190375;5053
5175;7102;Level 3;Buildings;87.0680819190375;5049
5572;7380;Level 3;Buildings;173.539116281498;5022
5602;7615;Level 3;Buildings;48.6432536246042;4999
7953;6740;Level 3;Buildings;343.07477625837;5089
1189;2338;Level 3;Buildings;146.799269612705;5453
1142;2413;Level 3;Buildings;146.799269612705;5445
4121;6024;Level 3;Buildings;1116.56711617919;5172
5169;6034;Level 3;Buildings;493.80222943424;5170
6185;6163;Level 3;Buildings;61.8073876531097;5153
7574;7123;Level 3;Buildings;114.850949406238;5047
5720;7514;Level 3;Buildings;92.155612960925;5008
5278;5481;Level 3;Buildings;66.091140810376;5269
6168;6061;Level 3;Buildings;92.7379949333728;5166
6063;6283;Level 3;Buildings;203.237585547073;5140
2020;1992;Level 3;Buildings;179.19296827047;5471
2211;2148;Level 3;Buildings;190.161177684427;5467
2020;2235;Level 3;Buildings;165.179867457331;5457
1906;2136;Level 3;Buildings;165.179867457331;5468
1227;2590;Level 3;Buildings;188.51127211867;5436
5337;5525;Level 3;Buildings;66.091140810376;5264
5892;5874;Level 3;Buildings;358.041786258082;5197
7840;6225;Level 3;Buildings;368.101656539528;5145
5196;6542;Level 3;Buildings;181.941164846265;5111
7641;6565;Level 3;Buildings;343.07477625837;5108
6216;6641;Level 3;Buildings;352.297669837838;5099
7139;6656;Level 3;Buildings;254.411187111834;5097
5027;6763;Level 3;Buildings;268.19569578799;5086
7273;6825;Level 3;Buildings;215.229351422872;5079
7197;7054;Level 3;Buildings;215.229351422872;5052
4942;7027;Level 3;Buildings;256.526205953129;5056
7535;7185;Level 3;Buildings;114.850949406238;5038
7469;7607;Level 3;Buildings;221.736740544513;5000
5378;7341;Level 3;Buildings;89.7873867643488;5027
5353;7397;Level 3;Buildings;89.7873867643488;5020
5755;7434;Level 3;Buildings;92.155612960925;5017
7619;7415;Level 3;Buildings;221.736740544513;5018
5854;7494;Level 3;Buildings;143.224743060187;5014
5456;7500;Level 3;Buildings;168.508958355805;5012
5588;7664;Level 3;Buildings;48.6432536246042;4995
