inner_x;inner_y;level_name;class_name;Distance to Buildings (Pxl);"ID_Build"  Buildings
7404;6805;Level 3;Buildings;110.135544552014;3963
7305;8138;Level 3;Buildings;127.167691090845;3719
15910;8106;Level 3;Buildings;78.3633718398363;3729
4240;8227;Level 3;Buildings;490.612343223895;3691
11115;9703;Level 3;Buildings;237.670039832443;3343
6151;13324;Level 3;Buildings;106.890018217037;2441
5776;13365;Level 3;Buildings;97.8167722162645;2424
5845;13373;Level 3;Buildings;97.8167722162645;2419
6866;13308;Level 3;Buildings;49.0917508345343;2447
5548;13323;Level 3;Buildings;89.8555351805704;2442
2057;13759;Level 3;Buildings;98.0337941746017;2318
2124;13986;Level 3;Buildings;64.7944848834031;2228
3470;14254;Level 3;Buildings;67.8533633657675;2097
4114;14321;Level 3;Buildings;84.1328965951736;2075
9895;7541;Level 3;Buildings;31.0836423066582;3844
15917;8024;Level 3;Buildings;79.0854003618484;3751
4879;8528;Level 3;Buildings;67.39533576479;3598
10900;10642;Level 3;Buildings;28.9739942997001;3160
8253;11444;Level 3;Buildings;229.829787226645;2924
5726;13136;Level 3;Buildings;79.743985896646;2509
5748;13271;Level 3;Buildings;36.893726432732;2467
6808;13305;Level 3;Buildings;58.4447381958638;2449
4362;13537;Level 3;Buildings;271.648330073875;2383
5862;13790;Level 3;Buildings;111.282151333528;2308
6223;14005;Level 3;Buildings;247.493765770856;2220
2252;14011;Level 3;Buildings;63.4351781856565;2216
3044;14164;Level 3;Buildings;61.2077178521101;2142
3183;14190;Level 3;Buildings;58.83964737985;2126
9776;7399;Level 3;Buildings;182.137007952447;3872
4253;7536;Level 3;Buildings;419.626990175547;3847
7313;7678;Level 3;Buildings;111.364345757581;3822
4719;8021;Level 3;Buildings;201.502598576593;3753
4906;8644;Level 3;Buildings;119.827816867324;3561
5097;8696;Level 3;Buildings;217.316454192676;3546
15800;8035;Level 3;Buildings;79.0854003618484;3748
11452;8141;Level 3;Buildings;151.015291987305;3718
5316;13272;Level 3;Buildings;69.8477232910986;2459
2341;14067;Level 3;Buildings;68.5614815273025;2186
6549;14080;Level 3;Buildings;101.905264879475;2179
5199;14279;Level 3;Buildings;50.8263764461605;2090
5357;14323;Level 3;Buildings;96.8510102257573;2074
4573;14390;Level 3;Buildings;66.3276824182644;2053
7511;6808;Level 3;Buildings;110.135544552014;3961
7364;7394;Level 3;Buildings;104.551729935223;3875
7700;7952;Level 3;Buildings;123.302810157383;3770
7271;7455;Level 3;Buildings;103.197186619598;3861
7195;7538;Level 3;Buildings;103.197186619598;3846
7457;7540;Level 3;Buildings;148.106293190974;3845
7504;7673;Level 3;Buildings;129.523435037147;3824
7135;7719;Level 3;Buildings;114.454898859648;3814
11450;7777;Level 3;Buildings;137.168910293153;3800
7299;7758;Level 3;Buildings;111.364345757581;3803
7421;7783;Level 3;Buildings;82.5504737558984;3798
7244;7874;Level 3;Buildings;129.07000496096;3784
7087;7822;Level 3;Buildings;114.454898859648;3792
7600;7797;Level 3;Buildings;134.800414624354;3796
7383;7856;Level 3;Buildings;82.5504737558984;3787
8407;7898;Level 3;Buildings;78.4153648722134;3779
7166;7975;Level 3;Buildings;129.07000496096;3761
7533;7966;Level 3;Buildings;134.800414624354;3764
8305;7957;Level 3;Buildings;78.4153648722134;3767
7343;7929;Level 3;Buildings;82.8415821545821;3772
7303;8002;Level 3;Buildings;82.8415821545821;3756
15553;8027;Level 3;Buildings;269.703490994158;3750
7492;8039;Level 3;Buildings;136.815688732505;3745
15927;8179;Level 3;Buildings;78.3633718398363;3704
16048;8233;Level 3;Buildings;132.389851398652;3689
7745;8090;Level 3;Buildings;177.309241873626;3732
8226;8398;Level 3;Buildings;124.038252981824;3633
11217;8806;Level 3;Buildings;104.430055688404;3505
11338;8841;Level 3;Buildings;104.430055688404;3496
15085;9058;Level 3;Buildings;66.9106589933999;3435
11319;9162;Level 3;Buildings;126.368716282387;3421
10837;9355;Level 3;Buildings;267.123194718195;3392
8312;11689;Level 3;Buildings;172.575723215449;2852
8369;11918;Level 3;Buildings;47.7973646240691;2808
8415;12120;Level 3;Buildings;31.7039412681872;2767
8430;12168;Level 3;Buildings;31.7039412681872;2767
8035;12183;Level 3;Buildings;108.686193845765;2757
4736;12340;Level 3;Buildings;166.902405387077;2736
6412;13015;Level 3;Buildings;50.8671961359441;2553
5932;13057;Level 3;Buildings;109.438904689157;2542
6615;13275;Level 3;Buildings;175.320752585194;2456
6973;13314;Level 3;Buildings;86.3352892132947;2446
6863;13357;Level 3;Buildings;49.0917508345343;2429
7425;13371;Level 3;Buildings;157.428339750479;2420
5663;13893;Level 3;Buildings;230.890552590845;2265
7412;13810;Level 3;Buildings;180.070651692014;2292
4736;13671;Level 3;Buildings;109.607746673819;2346
5947;13691;Level 3;Buildings;111.282151333528;2339
5534;13675;Level 3;Buildings;269.040672328468;2345
1746;13776;Level 3;Buildings;219.058677560588;2310
2500;13868;Level 3;Buildings;201.254452014449;2272
3574;13898;Level 3;Buildings;81.4438112187288;2263
3222;13914;Level 3;Buildings;75.1895294973109;2250
3651;13969;Level 3;Buildings;43.0116301249517;2238
2060;13975;Level 3;Buildings;64.3006174258741;2234
1865;13940;Level 3;Buildings;71.1042988055667;2244
1928;13994;Level 3;Buildings;66.6449609745699;2224
